,x,y,2G,3G,4G,latitude,longitude
15847,768093.0,6278153.0,1,1,1,43.5992,3.8431
15983,771511.0,6278219.0,1,1,1,43.5994,3.8854
6173,569413.0,6279176.0,1,1,0,43.5996,1.3831
6367,574095.0,6279080.0,1,1,1,43.5996,1.4411
15890,769434.0,6278242.0,0,1,1,43.5998,3.8597
6316,572962.0,6279139.0,1,1,1,43.5999,1.427
16011,772322.0,6278300.0,1,1,1,43.6001,3.8954
6445,575086.0,6279136.0,0,1,1,43.6003,1.4533
6401,574487.0,6279165.0,1,1,1,43.6004,1.4459
6418,574710.0,6279167.0,1,1,0,43.6005,1.4487
6518,576435.0,6279144.0,1,1,1,43.6006,1.47
23468,1022519.0,6286107.0,1,1,0,43.6006,6.9948
6389,574371.0,6279202.0,1,1,1,43.6007,1.4445
20252,900304.0,6281121.0,1,1,0,43.6008,5.4804
20253,900316.0,6281119.0,1,1,1,43.6008,5.4805
16020,772582.0,6278400.0,0,1,1,43.6009,3.8987
15683,760427.0,6278281.0,0,1,1,43.601,3.7482
16053,773807.0,6278424.0,1,1,1,43.601,3.9138
6264,571828.0,6279288.0,0,1,1,43.6011,1.413
8497,638595.0,6278300.0,1,1,1,43.6011,2.2397
15862,768466.0,6278375.0,1,1,1,43.6011,3.8477
15934,770546.0,6278392.0,0,1,1,43.6011,3.8735
23736,1032054.0,6286654.0,1,1,1,43.6011,7.1131
5489,546871.0,6279891.0,1,1,1,43.6015,1.1039
8651,641049.0,6278321.0,1,1,1,43.6015,2.2701
6384,574288.0,6279297.0,1,1,1,43.6016,1.4434
6291,572442.0,6279343.0,1,1,1,43.6017,1.4206
6365,574057.0,6279310.0,1,1,1,43.6017,1.4406
23689,1029876.0,6286620.0,1,1,1,43.6018,7.0861
6499,575997.0,6279308.0,1,1,0,43.602,1.4646
15921,770210.0,6278495.0,1,1,1,43.602,3.8693
5741,558860.0,6279714.0,0,1,0,43.6024,1.2523
6534,576952.0,6279332.0,1,1,1,43.6024,1.4764
23256,1009529.0,6285660.0,1,1,0,43.6024,6.8339
6460,575317.0,6279406.0,1,1,1,43.6027,1.4561
8580,639772.0,6278481.0,1,1,1,43.6028,2.2543
23749,1032470.0,6286863.0,1,1,0,43.6028,7.1184
23194,1005131.0,6285526.0,1,1,1,43.6031,6.7795
6250,571448.0,6279546.0,1,1,1,43.6033,1.4082
6416,574693.0,6279478.0,1,1,1,43.6033,1.4484
19123,866505.0,6280437.0,1,1,1,43.6034,5.0619
15973,771265.0,6278671.0,1,1,0,43.6035,3.8824
15965,771071.0,6278680.0,1,1,1,43.6036,3.88
15990,771690.0,6278692.0,1,1,1,43.6037,3.8877
6630,579515.0,6279439.0,1,1,0,43.6038,1.5081
6909,589406.0,6279262.0,1,1,0,43.6038,1.6306
21890,947558.0,6283135.0,1,1,0,43.604,6.066
21891,947558.0,6283135.0,0,1,0,43.604,6.066
15146,735389.0,6278443.0,1,1,1,43.6042,3.4382
16076,774418.0,6278779.0,1,1,0,43.6042,3.9215
18766,856209.0,6280260.0,1,1,1,43.6042,4.9344
23601,1026166.0,6286700.0,1,1,0,43.6042,7.0403
15944,770751.0,6278753.0,0,1,1,43.6043,3.876
6413,574620.0,6279600.0,0,0,0,43.6044,1.4475
15888,769301.0,6278758.0,1,1,1,43.6045,3.8581
6502,576038.0,6279622.0,0,1,1,43.6048,1.465
16098,774963.0,6278869.0,1,1,1,43.6049,3.9282
4745,507569.0,6281341.0,1,1,1,43.605,0.6169
6394,574390.0,6279677.0,1,1,1,43.605,1.4446
6395,574390.0,6279677.0,0,1,0,43.605,1.4446
15809,766614.0,6278791.0,1,1,1,43.605,3.8248
22571,978051.0,6284506.0,1,1,0,43.605,6.4439
21809,943908.0,6283126.0,1,1,0,43.6052,6.0208
23642,1027641.0,6286887.0,1,0,0,43.6052,7.0587
6434,574939.0,6279698.0,1,1,1,43.6053,1.4514
15994,771905.0,6278879.0,1,1,1,43.6053,3.8904
16018,772505.0,6278880.0,1,1,1,43.6053,3.8978
16036,773163.0,6278900.0,1,1,1,43.6054,3.9059
6077,567077.0,6279884.0,1,1,1,43.6055,1.354
23662,1028712.0,6286972.0,1,1,1,43.6055,7.072
18990,862089.0,6280562.0,1,1,0,43.6056,5.0072
23720,1031139.0,6287106.0,1,1,1,43.6056,7.1021
6344,573574.0,6279782.0,1,1,1,43.6058,1.4345
6345,573574.0,6279782.0,0,1,0,43.6058,1.4345
15923,770293.0,6278929.0,1,1,1,43.6059,3.8704
6466,575391.0,6279769.0,1,1,1,43.606,1.457
5869,562176.0,6280046.0,1,1,0,43.6061,1.2933
6218,570549.0,6279880.0,1,1,1,43.6061,1.397
6420,574724.0,6279789.0,0,1,1,43.6061,1.4487
6407,574516.0,6279806.0,0,0,0,43.6062,1.4461
6421,574733.0,6279818.0,1,1,0,43.6063,1.4488
21349,932350.0,6282819.0,0,1,0,43.6063,5.8777
13146,686313.0,6278613.0,1,1,0,43.6064,2.8305
5981,564908.0,6280041.0,1,1,1,43.6065,1.3271
16017,772499.0,6279017.0,1,1,1,43.6065,3.8977
16052,773777.0,6279033.0,1,1,1,43.6065,3.9136
6364,574037.0,6279872.0,1,1,0,43.6067,1.4402
15734,763426.0,6278947.0,1,1,0,43.6067,3.7854
15966,771093.0,6279032.0,1,1,1,43.6068,3.8803
3019,424852.0,6284588.0,1,1,1,43.6069,-0.4081
6511,576216.0,6279850.0,1,1,1,43.6069,1.4672
8506,638752.0,6278959.0,0,1,1,43.607,2.2416
6441,575032.0,6279901.0,0,0,0,43.6071,1.4525
6442,575032.0,6279901.0,0,0,0,43.6071,1.4525
15942,770729.0,6279085.0,1,1,1,43.6073,3.8758
22496,974843.0,6284620.0,1,1,0,43.6073,6.4043
6137,568433.0,6280079.0,1,1,1,43.6075,1.3707
6455,575239.0,6279932.0,0,1,1,43.6075,1.455
6372,574168.0,6279973.0,1,1,1,43.6076,1.4418
6405,574505.0,6279958.0,1,1,1,43.6076,1.4459
5308,535295.0,6280891.0,1,1,1,43.6079,0.9603
15995,771940.0,6279190.0,1,1,0,43.6081,3.8908
15996,771940.0,6279190.0,1,0,0,43.6081,3.8908
6314,572950.0,6280064.0,1,1,1,43.6082,1.4267
15963,771051.0,6279217.0,0,0,0,43.6084,3.8798
6447,575119.0,6280050.0,1,1,1,43.6085,1.4535
6448,575119.0,6280050.0,0,1,0,43.6085,1.4535
15958,770991.0,6279223.0,1,1,1,43.6085,3.8791
6161,569104.0,6280187.0,1,1,1,43.6086,1.379
23149,1001973.0,6285990.0,1,1,1,43.6086,6.7407
15841,767833.0,6279228.0,1,1,1,43.6089,3.84
15976,771370.0,6279269.0,0,0,0,43.6089,3.8838
15977,771370.0,6279269.0,0,0,0,43.6089,3.8838
23506,1023788.0,6287109.0,1,1,1,43.609,7.0112
15912,770047.0,6279279.0,0,1,1,43.6091,3.8674
15982,771510.0,6279298.0,1,1,1,43.6091,3.8855
16005,772185.0,6279303.0,1,1,1,43.6091,3.8939
6267,571918.0,6280190.0,1,1,1,43.6092,1.4139
6440,574999.0,6280161.0,1,0,0,43.6095,1.452
6552,577259.0,6280125.0,1,1,1,43.6095,1.48
15926,770382.0,6279336.0,1,1,1,43.6096,3.8716
15970,771206.0,6279346.0,0,1,1,43.6096,3.8818
6227,570803.0,6280270.0,1,1,1,43.6097,1.4
6302,572628.0,6280234.0,0,1,1,43.6097,1.4226
22843,988030.0,6285487.0,1,1,0,43.6099,6.5679
23427,1020774.0,6287071.0,1,1,1,43.61,6.9739
6324,573178.0,6280284.0,1,1,1,43.6103,1.4294
6497,575979.0,6280231.0,1,1,1,43.6103,1.4641
6392,574382.0,6280275.0,1,1,1,43.6104,1.4443
6393,574382.0,6280275.0,0,1,0,43.6104,1.4443
8464,637836.0,6279356.0,1,1,1,43.6105,2.2302
6599,578740.0,6280232.0,1,1,1,43.6108,1.4983
15886,769249.0,6279462.0,1,1,1,43.6108,3.8575
5773,559743.0,6280633.0,1,1,1,43.6109,1.263
6527,576672.0,6280290.0,1,1,1,43.6109,1.4727
6528,576672.0,6280290.0,0,1,0,43.6109,1.4727
15950,770849.0,6279497.0,1,1,1,43.611,3.8774
15951,770849.0,6279497.0,0,1,0,43.611,3.8774
5907,563243.0,6280583.0,1,1,1,43.6111,1.3064
15823,767165.0,6279473.0,0,1,1,43.6111,3.8317
23322,1015444.0,6286938.0,1,1,0,43.6112,6.9079
6263,571823.0,6280429.0,0,1,0,43.6113,1.4126
6432,574895.0,6280416.0,1,1,1,43.6117,1.4507
6451,575138.0,6280410.0,0,0,0,43.6117,1.4537
16046,773546.0,6279626.0,1,1,1,43.6119,3.9108
16022,772643.0,6279632.0,1,1,0,43.612,3.8996
6355,573884.0,6280474.0,1,1,1,43.6121,1.4381
6356,573884.0,6280474.0,0,1,0,43.6121,1.4381
23385,1018953.0,6287247.0,1,1,1,43.6124,6.9515
6100,567540.0,6280647.0,1,1,1,43.6125,1.3595
6101,567540.0,6280647.0,0,1,0,43.6125,1.3595
6102,567540.0,6280647.0,0,1,0,43.6125,1.3595
6010,565473.0,6280716.0,1,1,1,43.6127,1.3339
6011,565473.0,6280716.0,0,1,0,43.6127,1.3339
6422,574772.0,6280533.0,1,1,0,43.6128,1.4491
1409,353454.0,6288742.0,1,1,0,43.6129,-1.2937
6202,570144.0,6280641.0,1,1,1,43.6129,1.3918
8590,639887.0,6279616.0,1,1,1,43.613,2.2556
15764,765291.0,6279665.0,1,1,1,43.613,3.8086
15972,771239.0,6279730.0,0,0,0,43.613,3.8822
15869,768761.0,6279704.0,1,1,1,43.6131,3.8515
23635,1027413.0,6287758.0,1,1,1,43.6132,7.0564
6216,570545.0,6280670.0,1,1,0,43.6133,1.3967
6506,576140.0,6280590.0,1,1,1,43.6135,1.466
17217,819254.0,6280498.0,1,1,0,43.6135,4.4769
6338,573479.0,6280653.0,1,1,1,43.6136,1.4331
15957,770986.0,6279836.0,0,1,1,43.614,3.8791
23758,1032756.0,6288136.0,1,1,1,43.6141,7.1227
6472,575533.0,6280692.0,0,1,1,43.6143,1.4585
15907,769869.0,6279881.0,1,1,1,43.6145,3.8653
11753,659053.0,6279635.0,1,1,1,43.6146,2.4929
15981,771507.0,6279920.0,1,1,1,43.6147,3.8856
6404,574499.0,6280792.0,1,1,0,43.6151,1.4457
15822,767155.0,6279925.0,1,1,1,43.6152,3.8317
3892,467975.0,6283827.0,1,1,0,43.6155,0.1259
6627,579456.0,6280749.0,1,1,1,43.6155,1.5071
23675,1029259.0,6288111.0,1,1,1,43.6155,7.0795
6347,573584.0,6280882.0,1,1,1,43.6157,1.4343
6322,573054.0,6280915.0,1,1,1,43.6159,1.4277
6469,575418.0,6280867.0,1,1,1,43.6159,1.457
6668,580714.0,6280778.0,0,1,1,43.616,1.5226
15925,770323.0,6280054.0,1,1,1,43.616,3.8709
16313,781792.0,6280220.0,1,1,0,43.6163,4.013
19509,880783.0,6282254.0,1,1,1,43.6163,5.2392
22636,980582.0,6285891.0,1,1,0,43.6165,6.476
8649,641018.0,6279999.0,1,1,1,43.6166,2.2695
23658,1028502.0,6288198.0,1,1,1,43.6166,7.0702
5201,528848.0,6282048.0,1,1,1,43.6168,0.8801
6281,572277.0,6281029.0,1,1,1,43.6168,1.4181
5459,544902.0,6281651.0,1,1,1,43.6169,1.079
12723,675530.0,6279812.0,1,1,1,43.6169,2.6969
23618,1026977.0,6288166.0,1,1,1,43.617,7.0513
6426,574824.0,6281026.0,1,1,1,43.6172,1.4496
16112,775238.0,6280238.0,1,1,1,43.6172,3.9318
6386,574332.0,6281056.0,1,1,1,43.6174,1.4435
6491,575779.0,6281032.0,1,1,1,43.6174,1.4615
6094,567382.0,6281206.0,1,1,1,43.6175,1.3574
13709,699954.0,6279836.0,0,1,0,43.6176,2.9994
15998,771977.0,6280253.0,0,1,0,43.6177,3.8914
15738,763630.0,6280175.0,0,1,1,43.6178,3.7881
15836,767717.0,6280234.0,1,1,1,43.6179,3.8387
15968,771201.0,6280268.0,1,1,1,43.6179,3.8818
15871,768813.0,6280260.0,1,1,1,43.618,3.8523
23185,1004437.0,6287153.0,1,0,0,43.618,6.7718
23638,1027588.0,6288314.0,1,1,1,43.6181,7.0589
5835,561369.0,6281412.0,1,1,1,43.6182,1.2829
8093,629984.0,6280290.0,1,1,1,43.6182,2.1328
20003,894642.0,6282909.0,0,1,1,43.6185,5.411
15471,749343.0,6280141.0,1,1,0,43.6186,3.6111
5707,557543.0,6281557.0,1,1,1,43.6187,1.2355
16025,772703.0,6280382.0,1,1,1,43.6188,3.9004
23741,1032227.0,6288639.0,1,1,1,43.6188,7.1165
23742,1032227.0,6288639.0,0,0,0,43.6188,7.1165
5994,565118.0,6281407.0,1,1,1,43.6189,1.3294
16421,786557.0,6280584.0,0,1,1,43.619,4.072
3659,455055.0,6284734.0,1,1,0,43.6193,-0.0344
6516,576422.0,6281259.0,1,1,1,43.6196,1.4694
6055,566468.0,6281471.0,1,1,1,43.6197,1.3461
15937,770576.0,6280465.0,1,1,1,43.6197,3.8741
15892,769580.0,6280458.0,1,1,1,43.6198,3.8618
6411,574575.0,6281338.0,1,1,1,43.62,1.4465
23424,1020762.0,6288190.0,1,1,1,43.6201,6.9744
6188,569732.0,6281495.0,0,1,1,43.6205,1.3865
6471,575456.0,6281389.0,1,1,1,43.6206,1.4574
15915,770132.0,6280565.0,0,1,1,43.6207,3.8686
19630,885366.0,6282883.0,1,1,1,43.6207,5.2962
23599,1026087.0,6288525.0,1,1,1,43.6207,7.0405
16169,776765.0,6280660.0,1,1,1,43.6208,3.9508
6246,571279.0,6281504.0,1,1,0,43.6209,1.4056
6223,570628.0,6281538.0,1,1,1,43.6211,1.3976
16044,773455.0,6280660.0,1,1,1,43.6212,3.9098
20867,921818.0,6284109.0,1,1,1,43.6213,5.7479
6352,573694.0,6281510.0,1,1,1,43.6214,1.4355
4164,482477.0,6283982.0,1,1,0,43.6215,0.3053
15828,767282.0,6280625.0,1,1,1,43.6215,3.8333
6275,572126.0,6281604.0,1,1,1,43.6219,1.4161
6194,569845.0,6281654.0,1,1,1,43.622,1.3878
15769,765557.0,6280684.0,1,1,1,43.6222,3.812
15875,768976.0,6280732.0,0,1,1,43.6223,3.8543
15859,768428.0,6280772.0,1,1,1,43.6227,3.8476
23722,1031268.0,6289028.0,1,1,1,43.6228,7.1049
5883,562495.0,6281928.0,1,1,1,43.6231,1.2967
23564,1025039.0,6288743.0,1,1,1,43.6231,7.0277
23363,1017718.0,6288385.0,1,1,1,43.6232,6.9369
6496,575933.0,6281694.0,1,1,0,43.6234,1.4632
6178,569468.0,6281834.0,1,1,1,43.6235,1.3831
6176,569433.0,6281846.0,0,0,0,43.6236,1.3827
16006,772190.0,6280927.0,0,1,1,43.6237,3.8942
9016,644754.0,6280765.0,1,1,0,43.6238,2.3157
15127,734445.0,6280667.0,1,1,0,43.6242,3.4266
15900,769689.0,6280962.0,1,1,1,43.6243,3.8632
23471,1022575.0,6288791.0,1,0,0,43.6247,6.9972
6573,577863.0,6281807.0,1,1,0,43.6248,1.4871
6062,566642.0,6282048.0,1,1,1,43.6249,1.3481
6301,572612.0,6281927.0,1,1,1,43.6249,1.422
19172,868574.0,6282887.0,1,1,0,43.625,5.0883
6537,576973.0,6281862.0,1,1,1,43.6251,1.476
15714,761788.0,6280976.0,0,1,0,43.6251,3.7653
16297,781056.0,6281215.0,1,1,1,43.6253,4.004
19386,876024.0,6283152.0,1,1,1,43.6255,5.1806
15967,771163.0,6281126.0,0,0,1,43.6256,3.8815
6343,573557.0,6282019.0,1,1,1,43.6259,1.4337
15154,735766.0,6280859.0,1,1,1,43.6259,3.443
3275,434789.0,6286300.0,1,1,0,43.6261,-0.286
9422,647448.0,6280998.0,1,0,0,43.6261,2.3491
18306,845587.0,6282482.0,1,1,0,43.6264,4.8035
23634,1027361.0,6289237.0,1,1,1,43.6265,7.0567
6657,580367.0,6281968.0,1,1,1,43.6267,1.5181
15789,765917.0,6281189.0,1,1,1,43.6267,3.8165
15918,770195.0,6281241.0,1,1,1,43.6267,3.8695
6474,575575.0,6282086.0,1,1,1,43.6269,1.4587
15574,755099.0,6281114.0,1,1,1,43.6269,3.6825
19739,889614.0,6283701.0,1,0,0,43.627,5.3491
6177,569437.0,6282331.0,1,1,1,43.628,1.3826
8501,638669.0,6281294.0,1,1,0,43.628,2.2403
8502,638669.0,6281294.0,0,1,0,43.628,2.2403
6403,574496.0,6282240.0,1,1,1,43.6281,1.4453
23669,1029025.0,6289508.0,1,1,0,43.6281,7.0775
6525,576649.0,6282209.0,1,1,1,43.6282,1.4719
16628,796461.0,6281773.0,1,1,1,43.6284,4.1949
19224,870645.0,6283319.0,1,1,1,43.6284,5.114
6260,571701.0,6282357.0,0,1,1,43.6286,1.4106
6585,578222.0,6282222.0,1,1,0,43.6286,1.4914
15842,767838.0,6281428.0,1,1,1,43.6287,3.8403
15914,770124.0,6281492.0,1,1,1,43.629,3.8687
23600,1026139.0,6289458.0,1,1,0,43.629,7.0417
23294,1013432.0,6288831.0,1,1,1,43.6291,6.8841
19309,873499.0,6283494.0,1,1,1,43.6292,5.1494
15960,770995.0,6281530.0,1,1,1,43.6293,3.8795
10039,650164.0,6281354.0,1,1,0,43.6295,2.3827
23699,1030409.0,6289725.0,1,1,1,43.6295,7.0947
6145,568775.0,6282521.0,0,0,0,43.6296,1.3744
15880,769113.0,6281548.0,1,1,1,43.6296,3.8561
6159,569012.0,6282529.0,0,0,1,43.6297,1.3773
23502,1023629.0,6289406.0,1,1,0,43.6297,7.0106
19284,872783.0,6283590.0,1,1,0,43.6303,5.1406
6582,578073.0,6282430.0,0,1,1,43.6304,1.4895
22200,960684.0,6286642.0,1,1,0,43.6308,6.2302
22996,993885.0,6288083.0,1,1,0,43.6308,6.6418
8400,636467.0,6281640.0,1,1,1,43.631,2.213
23773,1033294.0,6290079.0,1,1,1,43.6313,7.1306
1133,342943.0,6291389.0,1,1,1,43.6315,-1.4255
6144,568755.0,6282766.0,1,1,1,43.6318,1.374
6503,576078.0,6282644.0,1,1,1,43.632,1.4648
16063,774048.0,6281887.0,1,1,1,43.6322,3.9173
23757,1032739.0,6290189.0,1,1,1,43.6325,7.1238
15928,770412.0,6281900.0,0,1,1,43.6326,3.8723
1212,347617.0,6291260.0,1,1,1,43.6327,-1.3676
6057,566529.0,6282939.0,1,1,1,43.6329,1.3464
6210,570399.0,6282918.0,1,1,1,43.6334,1.3944
6306,572747.0,6282869.0,0,1,1,43.6334,1.4235
19183,869112.0,6283852.0,1,1,1,43.6335,5.0952
19499,880290.0,6284158.0,1,1,1,43.6335,5.2338
23375,1018405.0,6289568.0,1,1,1,43.6335,6.9461
12384,667896.0,6281712.0,0,1,0,43.6337,2.6023
19146,867633.0,6283844.0,1,1,1,43.6338,5.0769
2306,396388.0,6288896.0,1,1,1,43.634,-0.7627
15676,760173.0,6281969.0,1,1,0,43.6342,3.7455
15903,769820.0,6282085.0,1,1,0,43.6344,3.865
20653,913998.0,6285296.0,1,1,1,43.6344,5.6516
19223,870630.0,6284013.0,0,1,1,43.6346,5.1141
23379,1018715.0,6289716.0,0,1,0,43.6347,6.95
6342,573556.0,6283030.0,1,1,1,43.635,1.4334
4714,505669.0,6284774.0,1,1,1,43.6353,0.5921
6147,568820.0,6283165.0,1,1,1,43.6354,1.3747
6148,568820.0,6283165.0,0,1,0,43.6354,1.3747
23787,1033921.0,6290581.0,0,1,1,43.6355,7.1387
15806,766556.0,6282209.0,0,1,1,43.6358,3.8246
5901,563028.0,6283358.0,1,1,0,43.636,1.303
6562,577517.0,6283114.0,1,1,1,43.6365,1.4825
15876,769041.0,6282311.0,1,1,1,43.6365,3.8554
2822,418393.0,6288180.0,1,1,1,43.6366,-0.4899
20351,903688.0,6285214.0,1,1,0,43.6367,5.5239
14998,729712.0,6282044.0,1,1,1,43.6368,3.3681
18793,856805.0,6283907.0,1,1,0,43.6368,4.9428
15850,768138.0,6282351.0,1,1,1,43.6369,3.8442
6200,570074.0,6283323.0,1,1,1,43.637,1.3902
3126,428830.0,6287785.0,1,1,0,43.6372,-0.3605
6589,578379.0,6283235.0,0,1,1,43.6377,1.4931
16014,772471.0,6282507.0,1,1,1,43.6379,3.8979
19230,870785.0,6284462.0,1,1,1,43.6386,5.1162
6740,583393.0,6283256.0,1,1,0,43.6387,1.5552
15931,770436.0,6282572.0,1,1,1,43.6387,3.8727
15832,767489.0,6282551.0,1,1,1,43.6388,3.8362
19098,865630.0,6284350.0,0,1,1,43.6388,5.0523
6235,570931.0,6283542.0,1,1,1,43.6392,1.4008
6387,574341.0,6283508.0,1,1,1,43.6395,1.443
6388,574341.0,6283508.0,0,1,0,43.6395,1.443
23775,1033333.0,6290999.0,1,1,1,43.6395,7.1317
19053,864182.0,6284453.0,1,1,1,43.6401,5.0344
4746,507621.0,6285252.0,1,1,0,43.6402,0.6161
23730,1031662.0,6291013.0,1,1,1,43.6404,7.111
16125,775527.0,6282827.0,1,1,0,43.6405,3.9358
6484,575687.0,6283622.0,1,1,1,43.6407,1.4597
18390,847017.0,6284100.0,1,1,1,43.6407,4.8217
5042,522313.0,6284895.0,1,1,0,43.6408,0.7982
19193,869673.0,6284699.0,1,1,0,43.641,5.1025
6605,578829.0,6283606.0,1,1,1,43.6411,1.4986
19164,868200.0,6284679.0,1,1,1,43.6412,5.0842
23498,1023557.0,6290690.0,1,1,1,43.6413,7.0106
7386,609636.0,6283124.0,1,1,0,43.6414,1.8804
20520,910396.0,6285975.0,1,1,0,43.6416,5.6073
19182,869105.0,6284787.0,1,1,1,43.6419,5.0955
6526,576667.0,6283814.0,1,1,1,43.6426,1.4718
23561,1024973.0,6290909.0,1,1,1,43.6426,7.0282
6142,568749.0,6283978.0,1,1,1,43.6427,1.3737
6143,568749.0,6283978.0,0,1,0,43.6427,1.3737
23324,1015677.0,6290462.0,1,1,1,43.6428,6.9129
16060,773980.0,6283148.0,1,1,0,43.6435,3.9167
17793,839316.0,6284236.0,1,1,1,43.6435,4.7263
1126,342608.0,6292769.0,1,1,1,43.6437,-1.4306
15793,765993.0,6283081.0,1,1,1,43.6437,3.8177
6849,587486.0,6283766.0,1,1,1,43.644,1.6058
16514,790930.0,6283417.0,1,1,0,43.644,4.1267
6299,572588.0,6284055.0,1,1,0,43.6441,1.4212
19171,868542.0,6285035.0,1,1,1,43.6443,5.0886
1153,343751.0,6292798.0,1,1,0,43.6445,-1.4164
16081,774547.0,6283324.0,0,1,1,43.645,3.9237
15592,755858.0,6283152.0,1,1,1,43.6452,3.6921
4723,506178.0,6285868.0,1,1,1,43.6453,0.598
6181,569543.0,6284259.0,1,1,1,43.6454,1.3834
6182,569543.0,6284259.0,0,1,0,43.6454,1.3834
15855,768318.0,6283361.0,1,1,1,43.646,3.8465
15856,768318.0,6283361.0,0,1,0,43.646,3.8465
6362,574022.0,6284283.0,1,1,1,43.6464,1.4389
15399,745541.0,6283224.0,1,1,1,43.6466,3.5643
16366,784109.0,6283618.0,1,1,1,43.6466,4.0422
6028,565955.0,6284491.0,1,1,1,43.6468,1.3389
21865,946485.0,6287863.0,1,0,0,43.6469,6.055
2917,420891.0,6289300.0,1,1,0,43.6477,-0.4596
4702,505105.0,6286163.0,1,1,1,43.6477,0.5846
23790,1034099.0,6291989.0,1,1,1,43.6481,7.1418
23362,1017519.0,6291164.0,1,1,1,43.6483,6.9361
1111,341452.0,6293367.0,1,1,0,43.6485,-1.4453
23408,1020137.0,6291372.0,1,1,0,43.649,6.9687
15917,770176.0,6283728.0,1,1,1,43.6491,3.8696
14841,723888.0,6283499.0,1,1,0,43.6501,3.296
6522,576578.0,6284670.0,1,1,1,43.6503,1.4705
1113,341670.0,6293569.0,1,1,1,43.6504,-1.4427
1114,341670.0,6293569.0,0,1,0,43.6504,-1.4427
1130,342811.0,6293506.0,0,1,1,43.6504,-1.4286
16114,775261.0,6283926.0,1,1,1,43.6504,3.9326
16239,778902.0,6283976.0,1,1,1,43.6504,3.9778
19580,883046.0,6286110.0,1,1,1,43.6504,5.2686
19186,869288.0,6285818.0,1,1,1,43.6512,5.0981
23378,1018541.0,6291538.0,1,1,1,43.6512,6.949
23463,1022448.0,6291762.0,1,1,1,43.6514,6.9975
19153,867885.0,6285830.0,0,1,0,43.6516,5.0807
23233,1008028.0,6291075.0,1,1,0,43.6517,6.8186
2405,402982.0,6290566.0,1,1,1,43.6518,-0.682
16216,778049.0,6284134.0,1,1,1,43.6519,3.9672
6590,578468.0,6284826.0,1,1,0,43.652,1.4939
15281,740575.0,6283807.0,1,1,0,43.6521,3.5028
16161,776526.0,6284129.0,0,1,1,43.6521,3.9483
22593,978817.0,6289772.0,1,1,0,43.6521,6.4563
15993,771864.0,6284088.0,1,1,1,43.6522,3.8906
16072,774292.0,6284217.0,0,1,0,43.6531,3.9207
21516,935620.0,6288185.0,0,1,0,43.6535,5.9206
23752,1032584.0,6292513.0,1,1,1,43.6535,7.1234
16188,777342.0,6284338.0,1,1,0,43.6539,3.9585
4872,514610.0,6286593.0,1,1,1,43.6541,0.7022
23328,1015892.0,6291748.0,1,1,1,43.6543,6.9164
5966,564703.0,6285367.0,1,1,1,43.6544,1.3232
6674,580844.0,6285043.0,1,1,0,43.6544,1.5232
6126,568218.0,6285298.0,0,1,1,43.6545,1.3667
23341,1016445.0,6291804.0,1,1,1,43.6545,6.9232
1270,349964.0,6293568.0,1,1,0,43.6546,-1.3401
3541,450860.0,6288833.0,1,1,1,43.6547,-0.0883
14739,720621.0,6284039.0,1,0,0,43.6551,3.2556
20446,907846.0,6287393.0,1,1,0,43.6551,5.5763
6317,572963.0,6285283.0,1,1,1,43.6552,1.4255
23289,1012673.0,6291717.0,1,1,0,43.6554,6.8765
23803,1034826.0,6292943.0,1,1,1,43.6563,7.1515
23814,1035735.0,6293005.0,1,1,1,43.6564,7.1627
6112,567932.0,6285547.0,0,1,1,43.6566,1.3631
4744,507563.0,6287116.0,1,1,1,43.6569,0.6147
4669,503178.0,6287263.0,1,1,1,43.657,0.5603
6083,567220.0,6285624.0,1,1,0,43.6572,1.3543
4246,487091.0,6287843.0,1,1,0,43.6576,0.3608
4632,501227.0,6287411.0,1,1,1,43.6578,0.5361
11363,655712.0,6284457.0,1,1,0,43.6578,2.4511
17510,831866.0,6285698.0,1,1,0,43.658,4.6344
23884,1039105.0,6293406.0,0,0,0,43.6584,7.2047
22085,955539.0,6289508.0,1,1,1,43.6585,6.1679
23628,1027235.0,6292791.0,0,1,1,43.6585,7.0574
23340,1016418.0,6292253.0,1,0,0,43.6586,6.9232
23346,1016533.0,6292276.0,1,0,0,43.6587,6.9246
12968,682035.0,6284445.0,1,1,1,43.6588,2.7773
23343,1016461.0,6292298.0,1,0,0,43.6589,6.9237
23864,1038320.0,6293420.0,1,1,1,43.6589,7.195
23865,1038536.0,6293426.0,0,0,0,43.6589,7.1977
6569,577751.0,6285644.0,1,1,1,43.6593,1.4848
1418,353837.0,6293891.0,0,1,0,43.6594,-1.2924
23345,1016527.0,6292360.0,1,0,0,43.6595,6.9246
23795,1034209.0,6293272.0,1,1,1,43.6595,7.144
23888,1039204.0,6293537.0,0,0,0,43.6595,7.206
16419,786502.0,6285089.0,0,1,1,43.6596,4.0721
23338,1016410.0,6292384.0,1,0,0,43.6597,6.9232
23336,1016330.0,6292404.0,1,0,0,43.66,6.9222
23342,1016445.0,6292418.0,1,0,0,43.66,6.9236
9627,648352.0,6284777.0,1,1,1,43.6601,2.3599
23344,1016518.0,6292441.0,1,0,0,43.6602,6.9245
1365,352525.0,6294081.0,1,1,1,43.6604,-1.3087
23886,1039173.0,6293686.0,0,0,0,43.6609,7.2057
1156,343844.0,6294627.0,1,1,1,43.661,-1.4166
1157,343844.0,6294627.0,1,0,0,43.661,-1.4166
