,x,y,2G,3G,4G,latitude,longitude
17931,1023946.0,6745340.0,1,0,1,47.7286,7.3237
17991,1025766.0,6745532.0,1,1,1,47.7294,7.348
2004,408360.0,6743774.0,1,1,1,47.7297,-0.8922
16143,934553.0,6741247.0,1,1,0,47.7298,6.1299
12238,779094.0,6737146.0,1,1,1,47.7299,4.0552
2323,422170.0,6743166.0,1,0,1,47.7302,-0.7078
5465,588097.0,6737828.0,1,1,1,47.7313,1.507
16430,944102.0,6741874.0,1,1,0,47.7319,6.2575
16539,949490.0,6742099.0,1,1,1,47.7319,6.3294
18178,1037705.0,6746473.0,1,1,0,47.7319,7.5078
12739,807714.0,6737917.0,1,1,0,47.7328,4.4371
3797,509717.0,6740080.0,1,1,0,47.7336,0.4609
3052,466164.0,6741706.0,1,1,1,47.7342,-0.1206
282,223544.0,6756325.0,1,1,1,47.7344,-3.3636
255,218726.0,6756862.0,1,1,1,47.7357,-3.4282
250,217931.0,6756937.0,1,1,0,47.7358,-3.4389
243,215798.0,6757132.0,0,1,0,47.736,-3.4675
17887,1021867.0,6746133.0,1,1,1,47.7368,7.2965
429,256925.0,6754011.0,1,1,1,47.737,-2.9172
6058,616060.0,6738026.0,1,1,1,47.7373,1.88
17853,1019875.0,6746105.0,1,1,1,47.7375,7.27
496,274544.0,6752929.0,1,1,1,47.7389,-2.6817
17562,997642.0,6745119.0,1,1,1,47.7391,6.9731
277,222474.0,6756947.0,1,1,1,47.7392,-3.3785
17235,982697.0,6744399.0,1,1,0,47.7392,6.7734
3332,485442.0,6741600.0,1,1,0,47.7398,0.1365
11233,724003.0,6737782.0,1,1,1,47.74,3.3203
11603,742857.0,6737900.0,1,1,1,47.7401,3.5718
17929,1023888.0,6746690.0,1,1,1,47.7408,7.3239
12893,812966.0,6738947.0,1,1,1,47.7412,4.5074
4120,526668.0,6740419.0,1,0,0,47.7413,0.6868
11190,721765.0,6737936.0,1,1,0,47.7415,3.2904
13166,827963.0,6739330.0,1,1,0,47.7419,4.7076
16284,939288.0,6742809.0,1,1,1,47.7421,6.1938
18051,1029488.0,6747171.0,1,1,1,47.7423,7.3988
266,221339.0,6757466.0,1,1,1,47.7431,-3.3941
17045,974623.0,6744449.0,1,1,0,47.7431,6.6658
17988,1025615.0,6747050.0,1,1,1,47.7432,7.3471
18017,1027210.0,6747226.0,1,1,1,47.7439,7.3685
12989,817746.0,6739398.0,1,1,0,47.7444,4.5713
3960,518986.0,6741010.0,1,0,0,47.7446,0.5841
283,224162.0,6757536.0,1,1,1,47.7457,-3.3567
1526,377875.0,6747159.0,1,1,1,47.7459,-1.3007
1660,385625.0,6746758.0,1,1,1,47.746,-1.1972
4486,549667.0,6740368.0,1,1,1,47.7465,0.9936
14507,871270.0,6740931.0,1,1,0,47.7465,5.2859
15356,906960.0,6742079.0,1,1,1,47.7465,5.7624
17958,1024670.0,6747416.0,1,1,1,47.7469,7.3348
11512,738419.0,6738645.0,1,1,1,47.7471,3.5127
1931,404638.0,6745911.0,1,1,0,47.7472,-0.9432
8309,652603.0,6738726.0,1,1,1,47.7472,2.3675
17884,1021538.0,6747303.0,1,1,1,47.7474,7.293
6915,641309.0,6738864.0,1,1,1,47.7475,2.2168
4370,542530.0,6740672.0,1,1,1,47.7476,0.8983
17968,1024969.0,6747530.0,1,1,1,47.7478,7.3389
5507,590186.0,6739648.0,1,1,0,47.7481,1.5344
17935,1024025.0,6747578.0,1,1,1,47.7487,7.3263
16530,949366.0,6743967.0,1,1,0,47.7488,6.3288
331,233251.0,6757218.0,1,1,1,47.7494,-3.2354
17332,986706.0,6745763.0,1,1,0,47.7497,6.8277
17970,1025078.0,6747771.0,1,1,1,47.7499,7.3405
17908,1022813.0,6747758.0,1,1,1,47.7509,7.3103
13012,818842.0,6740164.0,1,1,1,47.7511,4.5862
14432,866998.0,6741329.0,1,1,0,47.7511,5.229
16040,931548.0,6743512.0,1,1,0,47.7512,6.091
9903,681887.0,6739042.0,1,1,1,47.7515,2.7583
11366,730429.0,6739087.0,1,1,1,47.7515,3.4061
278,223164.0,6758270.0,1,1,1,47.7516,-3.3707
2924,457712.0,6743987.0,1,1,1,47.7516,-0.2345
17616,1000530.0,6746759.0,1,1,0,47.7525,7.0127
17983,1025474.0,6748150.0,1,1,1,47.7531,7.3461
17963,1024760.0,6748176.0,1,1,1,47.7537,7.3366
10338,696701.0,6739279.0,0,1,0,47.7539,2.956
17969,1025066.0,6748216.0,1,1,1,47.7539,7.3407
447,263474.0,6755425.0,1,1,1,47.7541,-2.8314
18002,1026402.0,6748492.0,1,1,1,47.7557,7.3587
1737,390802.0,6747591.0,1,1,1,47.7559,-1.1288
796,329412.0,6751213.0,1,1,0,47.7567,-1.9496
15795,924917.0,6743923.0,1,1,0,47.7572,6.0028
299,225764.0,6758716.0,1,1,1,47.7575,-3.3366
5927,610619.0,6740365.0,1,1,0,47.7576,1.8069
17961,1024704.0,6748606.0,1,1,1,47.7576,7.3361
3171,475594.0,6744005.0,1,1,0,47.7581,0.004
4641,558440.0,6741494.0,1,1,1,47.7586,1.1103
4807,564090.0,6741364.0,1,1,1,47.7586,1.1858
18058,1029784.0,6749007.0,1,1,1,47.7587,7.4041
5144,574770.0,6741157.0,1,1,1,47.7589,1.3283
279,223315.0,6759084.0,1,1,1,47.759,-3.3696
8350,652904.0,6740040.0,1,0,0,47.7591,2.3714
11773,754938.0,6740149.0,1,1,1,47.7594,3.7333
14358,863841.0,6742174.0,1,1,1,47.7595,5.1872
17979,1025406.0,6748945.0,1,1,1,47.7603,7.3458
17463,993075.0,6747315.0,1,1,0,47.7608,6.9136
701,315452.0,6752567.0,1,1,1,47.7609,-2.1367
17850,1019698.0,6748700.0,1,1,1,47.7609,7.2695
9318,664820.0,6740180.0,1,1,1,47.7611,2.5304
17882,1021358.0,6748850.0,1,1,1,47.7614,7.2917
6009,614101.0,6740795.0,1,1,1,47.7619,1.8533
4327,539441.0,6742372.0,1,1,1,47.7621,0.8565
12204,777197.0,6740709.0,1,1,1,47.7622,4.0305
9168,661811.0,6740457.0,1,1,1,47.7634,2.4902
328,232542.0,6758874.0,1,1,0,47.7638,-3.2466
274,221807.0,6759775.0,1,1,1,47.7641,-3.3904
17148,979565.0,6747029.0,1,1,0,47.7642,6.7333
5726,602037.0,6741241.0,1,1,0,47.7643,1.6922
618,301895.0,6753866.0,1,1,0,47.7645,-2.3184
2798,451700.0,6745666.0,1,1,1,47.7645,-0.3156
3640,499527.0,6743879.0,1,0,0,47.7647,0.3233
3641,499529.0,6743883.0,1,1,1,47.7648,0.3234
6371,626958.0,6741082.0,1,1,1,47.7661,2.0249
10665,705792.0,6740669.0,1,1,0,47.7664,3.0773
3746,506651.0,6743895.0,1,1,0,47.767,0.4184
18007,1026737.0,6749763.0,1,1,1,47.767,7.3641
297,225535.0,6759840.0,1,1,1,47.7674,-3.3409
364,241621.0,6758670.0,1,1,1,47.7683,-3.1256
18081,1031201.0,6750193.0,1,0,0,47.7686,7.4239
17894,1022221.0,6749703.0,0,1,1,47.7687,7.3039
17925,1023785.0,6749809.0,1,1,1,47.7689,7.3248
12177,775967.0,6741499.0,1,1,1,47.7695,4.0142
18199,1038112.0,6750693.0,1,1,0,47.7696,7.5164
548,289900.0,6755280.0,1,1,1,47.7698,-2.4794
12606,801649.0,6742036.0,1,1,0,47.7709,4.3572
14549,873096.0,6743749.0,1,1,1,47.7713,5.3113
17725,1008591.0,6749286.0,1,1,0,47.7715,7.1218
3390,488342.0,6745074.0,1,0,0,47.772,0.1735
18034,1028557.0,6750497.0,1,1,1,47.7727,7.3889
406,251181.0,6758430.0,1,1,1,47.7728,-2.9981
16069,932348.0,6745993.0,1,1,1,47.7732,6.103
227,210477.0,6761762.0,1,1,1,47.7736,-3.5433
4581,555457.0,6743248.0,1,1,1,47.7737,1.0699
727,320183.0,6753831.0,1,1,0,47.775,-2.0747
1460,374040.0,6750615.0,1,1,0,47.775,-1.3544
17804,1016243.0,6750134.0,1,1,1,47.7754,7.2245
348,237346.0,6759825.0,1,1,1,47.7757,-3.1837
17899,1022382.0,6750530.0,1,1,1,47.776,7.3066
17986,1025567.0,6750802.0,1,1,1,47.7769,7.3493
12707,806281.0,6742870.0,1,1,0,47.7776,4.4192
17145,979470.0,6748536.0,1,1,0,47.7778,6.733
9847,679988.0,6741986.0,1,1,0,47.778,2.7328
298,225674.0,6761063.0,1,1,1,47.7785,-3.3403
2166,417090.0,6748838.0,1,0,0,47.779,-0.7791
14463,868647.0,6744639.0,1,1,0,47.7805,5.2523
17937,1024076.0,6751165.0,1,1,1,47.7809,7.3297
5628,597695.0,6743258.0,1,1,1,47.7818,1.6338
13653,842919.0,6744119.0,1,1,1,47.7819,4.9087
261,219967.0,6762022.0,1,1,1,47.7829,-3.4173
11585,741936.0,6742662.0,1,1,1,47.783,3.56
821,331852.0,6754002.0,1,1,1,47.7832,-1.9194
15088,895392.0,6745981.0,1,1,1,47.7852,5.6098
17862,1020107.0,6751466.0,1,1,1,47.7855,7.2769
14594,875057.0,6745519.0,1,1,0,47.7867,5.3382
1370,368555.0,6752242.0,1,1,1,47.7869,-1.4287
9830,679325.0,6743048.0,1,1,1,47.7875,2.7239
2336,422802.0,6749544.0,1,1,1,47.7878,-0.7033
292,224874.0,6762219.0,1,1,1,47.7883,-3.3522
4458,548217.0,6745087.0,1,1,1,47.7886,0.9727
1805,395238.0,6751021.0,1,1,1,47.7888,-1.072
2691,443736.0,6748754.0,1,1,1,47.7892,-0.4236
6876,640379.0,6743548.0,1,1,0,47.7896,2.2037
240,214730.0,6763202.0,1,1,1,47.7897,-3.4883
9787,678001.0,6743302.0,1,1,0,47.7897,2.7062
307,227532.0,6762172.0,1,0,0,47.7898,-3.3168
491,273735.0,6758683.0,1,1,1,47.7901,-2.698
18108,1032734.0,6752684.0,1,1,1,47.7902,7.4462
12130,774480.0,6743817.0,1,1,1,47.7905,3.9948
4615,556838.0,6745115.0,1,1,1,47.7908,1.0878
4117,526505.0,6746062.0,1,1,0,47.792,0.6825
17508,994714.0,6750875.0,1,1,0,47.7921,6.9379
6157,619453.0,6744116.0,1,1,0,47.7925,1.9242
11615,743460.0,6743928.0,1,1,1,47.7943,3.5805
6659,635238.0,6744161.0,1,1,1,47.7947,2.135
4497,550331.0,6745739.0,1,1,1,47.795,1.0007
70,155483.0,6769022.0,1,1,1,47.7954,-4.2834
14370,864203.0,6746342.0,1,1,1,47.7969,5.1936
1079,352245.0,6754329.0,1,1,0,47.7972,-1.6478
11595,742244.0,6744259.0,1,1,0,47.7974,3.5643
17913,1023018.0,6752943.0,1,1,1,47.7974,7.3168
327,232439.0,6762641.0,1,1,1,47.7975,-3.252
12256,779771.0,6744700.0,1,1,1,47.7979,4.0656
521,282203.0,6758962.0,1,1,0,47.798,-2.5854
11568,740992.0,6744481.0,1,1,1,47.7994,3.5476
221,207676.0,6764879.0,1,1,0,47.7995,-3.5841
12509,796174.0,6745220.0,1,1,0,47.8003,4.2848
320,230979.0,6763114.0,1,1,1,47.8007,-3.2719
15910,927920.0,6749065.0,1,1,0,47.8024,6.0455
295,225387.0,6763769.0,1,1,1,47.8025,-3.3471
4579,555403.0,6746507.0,1,1,1,47.803,1.0682
17770,1012540.0,6753014.0,1,1,1,47.8031,7.1771
17716,1007637.0,6752784.0,1,1,1,47.8034,7.1116
585,296421.0,6758588.0,1,1,1,47.8035,-2.3956
11610,743279.0,6744949.0,1,1,1,47.8035,3.5782
14676,879772.0,6747536.0,1,1,1,47.8036,5.4019
12101,773451.0,6745268.0,1,1,1,47.8037,3.9813
17951,1024478.0,6753730.0,1,1,1,47.8037,7.3369
16647,954558.0,6750328.0,1,1,1,47.804,6.4017
582,295683.0,6758732.0,1,1,0,47.8044,-2.4056
190,194781.0,6766583.0,1,1,1,47.805,-3.7576
10898,711227.0,6745025.0,1,1,0,47.8055,3.15
12940,815017.0,6746139.0,1,1,1,47.8056,4.5367
75,156515.0,6770098.0,1,1,0,47.8059,-4.271
703,315873.0,6757580.0,1,1,1,47.8062,-2.1354
17156,980079.0,6751759.0,1,1,0,47.8065,6.7432
252,218429.0,6764789.0,1,1,1,47.8066,-3.4408
11556,740504.0,6745273.0,1,1,1,47.8066,3.5411
6008,614090.0,6745827.0,1,0,0,47.8072,1.8522
14737,882319.0,6748062.0,1,1,1,47.8076,5.4362
4512,551400.0,6747256.0,1,1,1,47.8089,1.0144
11577,741626.0,6745591.0,1,1,1,47.8094,3.5561
17910,1022844.0,6754284.0,1,1,0,47.8095,7.3155
57,150583.0,6771074.0,1,1,1,47.8097,-4.3511
17818,1017346.0,6754017.0,1,1,1,47.8098,7.242
177,188967.0,6767639.0,1,1,1,47.8099,-3.8362
18024,1027664.0,6754626.0,1,1,1,47.8102,7.3801
17895,1022252.0,6754337.0,1,1,1,47.8103,7.3076
16097,933106.0,6750176.0,1,1,0,47.8106,6.1153
11668,746769.0,6745769.0,1,1,1,47.8107,3.6249
12061,771542.0,6746059.0,1,1,1,47.811,3.9559
2093,413823.0,6752583.0,1,0,0,47.8112,-0.8251
14881,890908.0,6748727.0,1,1,0,47.8112,5.5511
6221,621405.0,6746195.0,1,1,1,47.8114,1.9499
457,266601.0,6761707.0,1,1,1,47.8125,-2.7959
571,293407.0,6759801.0,1,1,1,47.8126,-2.4369
4558,554255.0,6747625.0,1,1,1,47.8128,1.0525
7674,648944.0,6746044.0,1,1,0,47.8128,2.3178
1747,391733.0,6753949.0,1,1,1,47.8135,-1.1208
17934,1024003.0,6754795.0,1,1,1,47.8136,7.3313
16283,939240.0,6750768.0,1,1,0,47.8137,6.1975
11607,743160.0,6746239.0,1,1,1,47.8151,3.5767
216,204535.0,6766984.0,1,1,1,47.816,-3.6282
63,153829.0,6771523.0,1,1,1,47.8165,-4.3085
17777,1013063.0,6754548.0,1,1,1,47.8166,7.1852
16583,951555.0,6751699.0,1,1,0,47.8175,6.3624
16584,951562.0,6751703.0,1,1,1,47.8175,6.3625
11878,761718.0,6746724.0,1,1,1,47.818,3.8247
16608,952987.0,6751842.0,1,1,0,47.8182,6.3816
3255,480471.0,6750516.0,1,1,1,47.8183,0.0658
14798,885947.0,6749370.0,1,1,1,47.8184,5.4852
1217,358848.0,6756351.0,1,1,0,47.8188,-1.5613
12443,791270.0,6747241.0,1,1,0,47.8192,4.2197
8738,655666.0,6746817.0,1,1,1,47.8203,2.4076
11765,754716.0,6747002.0,1,1,1,47.8211,3.7312
5853,607227.0,6747612.0,1,1,0,47.8223,1.7602
14461,868629.0,6749302.0,1,1,0,47.8225,5.2538
15598,916228.0,6751068.0,1,1,1,47.8244,5.8904
5273,579519.0,6748472.0,1,1,1,47.8256,1.3897
4207,532520.0,6749706.0,1,1,1,47.8264,0.7614
3387,488084.0,6751149.0,1,1,0,47.8265,0.1672
2326,422488.0,6753900.0,1,1,1,47.8268,-0.7103
93,164137.0,6771745.0,1,1,1,47.8269,-4.1716
1496,376261.0,6756270.0,1,1,1,47.8269,-1.3289
642,306333.0,6760614.0,1,1,1,47.8278,-2.2653
17844,1019088.0,6756165.0,1,1,1,47.8283,7.2667
5715,601304.0,6748465.0,1,1,1,47.8292,1.6808
325,231992.0,6766224.0,1,1,1,47.8293,-3.2617
540,287379.0,6762088.0,1,1,1,47.8293,-2.5194
5061,572646.0,6749038.0,1,1,1,47.8294,1.2977
4878,566136.0,6749197.0,1,1,0,47.8295,1.2107
6165,619623.0,6748249.0,1,1,1,47.8297,1.9257
890,338310.0,6758815.0,1,1,0,47.83,-1.8372
8431,653432.0,6747930.0,1,1,1,47.8301,2.3776
3606,497818.0,6751251.0,1,1,1,47.8305,0.2972
2356,424070.0,6754307.0,1,1,1,47.8311,-0.6894
4252,534715.0,6750296.0,1,1,0,47.8322,0.7905
10380,697992.0,6747993.0,1,1,0,47.8323,2.9732
17972,1025116.0,6756962.0,1,1,0,47.8325,7.3478
6252,622621.0,6748575.0,1,1,1,47.833,1.9657
18174,1037449.0,6757739.0,1,1,0,47.8332,7.5129
88,162273.0,6772659.0,1,1,1,47.8336,-4.1975
9558,670533.0,6748251.0,1,1,1,47.834,2.6061
3941,517828.0,6751065.0,1,1,0,47.8347,0.5646
2810,452064.0,6753497.0,1,1,1,47.835,-0.3151
710,317559.0,6760702.0,1,1,1,47.8352,-2.1156
345,237140.0,6766522.0,1,1,1,47.8356,-3.1934
10086,688321.0,6748424.0,1,1,1,47.8361,2.8439
410,251934.0,6765585.0,1,1,1,47.8375,-2.9953
1934,404777.0,6755945.0,1,1,1,47.8375,-0.948
17665,1004176.0,6756434.0,1,1,0,47.8378,7.0679
2763,449260.0,6753940.0,1,1,1,47.8379,-0.3528
2785,450948.0,6753886.0,1,1,1,47.8381,-0.3302
12639,803008.0,6749543.0,1,1,0,47.8382,4.377
355,239111.0,6766696.0,1,1,1,47.8386,-3.1673
17903,1022583.0,6757589.0,1,1,1,47.8394,7.3144
6169,619818.0,6749386.0,1,1,1,47.84,1.9281
73,156017.0,6773969.0,1,1,1,47.8402,-4.2824
6211,620892.0,6749397.0,1,1,1,47.8402,1.9424
11713,749858.0,6749102.0,1,1,1,47.8404,3.6665
486,272057.0,6764431.0,1,1,1,47.8406,-2.7259
2937,458747.0,6753862.0,1,1,0,47.8408,-0.226
272,221657.0,6768425.0,1,1,1,47.8416,-3.4018
9740,676396.0,6749091.0,1,1,0,47.8418,2.6844
16554,950063.0,6754367.0,1,1,0,47.842,6.344
16555,950063.0,6754367.0,1,1,1,47.842,6.344
238,213838.0,6769178.0,1,1,1,47.8426,-3.5068
9879,680976.0,6749168.0,1,1,1,47.8426,2.7457
7742,649510.0,6749369.0,1,1,0,47.8428,2.325
12066,771764.0,6749616.0,1,1,1,47.843,3.9594
510,278584.0,6764310.0,1,1,1,47.8437,-2.6387
1015,349582.0,6759723.0,1,1,1,47.8443,-1.6876
14578,874612.0,6751965.0,1,1,1,47.8448,5.3348
201,198051.0,6771047.0,1,1,0,47.8475,-3.7192
6414,628694.0,6750311.0,1,1,0,47.8493,2.0466
5919,610307.0,6750578.0,1,1,0,47.8495,1.8007
2826,452925.0,6755141.0,1,0,0,47.8501,-0.3045
11855,760464.0,6750349.0,1,1,0,47.8507,3.8085
12469,792828.0,6750813.0,1,1,1,47.8511,4.2412
17730,1009053.0,6758226.0,1,1,0,47.8516,7.1343
537,286611.0,6764683.0,1,1,0,47.8522,-2.532
11627,744514.0,6750365.0,1,1,1,47.8522,3.5952
17838,1018946.0,6758946.0,1,1,1,47.8533,7.2669
578,294777.0,6764317.0,1,1,0,47.854,-2.4228
9888,681149.0,6750440.0,1,1,1,47.8541,2.7479
12970,816774.0,6751595.0,1,1,1,47.8544,4.5616
3061,466817.0,6755086.0,1,1,1,47.8547,-0.1189
4089,525300.0,6753172.0,1,1,0,47.8557,0.6636
178,189922.0,6772796.0,1,1,1,47.8569,-3.8295
4541,553366.0,6752589.0,1,1,1,47.8573,1.0389
6094,617131.0,6751352.0,1,1,1,47.8573,1.8918
438,260294.0,6767307.0,1,1,1,47.8586,-2.8856
4749,561934.0,6752542.0,1,1,0,47.8587,1.1535
4750,561934.0,6752542.0,1,1,1,47.8587,1.1535
195,196110.0,6772483.0,1,1,1,47.8589,-3.7467
2814,452249.0,6756159.0,1,1,1,47.859,-0.3141
6033,615040.0,6751600.0,1,1,1,47.8593,1.8638
6135,618640.0,6751579.0,1,1,1,47.8596,1.9119
14575,874402.0,6753701.0,1,1,1,47.8605,5.3327
290,224857.0,6770302.0,1,1,1,47.8608,-3.3611
6767,637748.0,6751559.0,1,1,0,47.8615,2.1675
16767,960540.0,6756992.0,1,1,0,47.8616,6.4855
17293,985277.0,6758148.0,1,1,1,47.8617,6.8167
11953,766913.0,6751674.0,1,1,1,47.862,3.8949
6634,634527.0,6751673.0,1,1,0,47.8622,2.1244
10672,705982.0,6751332.0,1,1,1,47.8624,3.08
12218,778023.0,6751850.0,1,1,1,47.8624,4.0435
229,210740.0,6771713.0,1,1,1,47.8631,-3.5508
17054,975054.0,6757861.0,1,1,0,47.8635,6.6799
6963,642286.0,6751754.0,1,1,0,47.8636,2.2281
137,176659.0,6774723.0,1,1,1,47.8637,-4.0084
12875,811986.0,6752540.0,1,1,0,47.8637,4.4978
11566,740975.0,6751792.0,1,1,1,47.8652,3.548
12103,773529.0,6752148.0,1,1,1,47.8656,3.9834
17976,1025258.0,6760693.0,1,1,1,47.8659,7.3524
253,218483.0,6771409.0,1,1,1,47.8661,-3.4473
17202,981246.0,6758510.0,1,1,1,47.8667,6.763
1305,364986.0,6761562.0,1,1,1,47.8688,-1.4834
452,264635.0,6768268.0,1,1,1,47.8701,-2.8286
3803,510157.0,6755253.0,1,1,1,47.8702,0.4603
3324,485043.0,6756183.0,1,1,1,47.8708,0.1241
2586,436010.0,6758180.0,1,1,1,47.8709,-0.5323
11270,725395.0,6752396.0,1,1,1,47.8715,3.3397
397,249616.0,6769569.0,1,1,1,47.8717,-3.0302
11932,765815.0,6752770.0,1,0,0,47.872,3.8804
232,211963.0,6772634.0,1,1,1,47.8722,-3.5356
1718,389826.0,6760606.0,1,1,0,47.8725,-1.1509
6120,618175.0,6753068.0,1,1,1,47.8729,1.9054
3812,510761.0,6755641.0,1,1,0,47.8739,0.4682
17644,1002404.0,6760361.0,1,1,0,47.8739,7.0469
2109,414631.0,6759671.0,1,1,0,47.8753,-0.8189
2891,455895.0,6757938.0,1,1,1,47.8764,-0.2664
11459,735603.0,6753024.0,1,1,1,47.8766,3.4763
168,186317.0,6775385.0,1,1,1,47.8773,-3.8805
5364,583932.0,6754133.0,1,1,0,47.8773,1.4472
3648,500278.0,6756392.0,1,1,0,47.8775,0.3277
83,160705.0,6777708.0,1,1,1,47.8776,-4.2245
105,169268.0,6776941.0,1,1,1,47.8777,-4.1095
17886,1021826.0,6761817.0,1,1,0,47.8777,7.3074
6222,621431.0,6753567.0,1,1,1,47.8778,1.9489
10732,707273.0,6753073.0,1,1,1,47.878,3.0973
16899,967248.0,6759261.0,1,1,0,47.8793,6.5765
16414,943486.0,6758271.0,1,1,1,47.8796,6.2583
6170,619849.0,6753818.0,1,1,1,47.8799,1.9277
15943,928875.0,6757852.0,1,1,0,47.8811,6.0628
467,268198.0,6769259.0,1,1,1,47.8814,-2.7821
3199,477401.0,6757665.0,1,1,1,47.8816,0.0212
18210,1038936.0,6763202.0,1,1,0,47.8816,7.537
6043,615436.0,6754111.0,1,1,1,47.8819,1.8686
159,183615.0,6776146.0,1,1,1,47.882,-3.9174
96,165101.0,6777825.0,1,1,1,47.8822,-4.1661
4560,554368.0,6755329.0,1,1,1,47.8822,1.0514
5879,608371.0,6754254.0,1,1,1,47.8823,1.7741
9237,663151.0,6753720.0,1,1,1,47.8828,2.507
12589,800786.0,6754619.0,1,1,0,47.8842,4.3485
957,345059.0,6764472.0,1,1,0,47.8845,-1.7517
16728,958194.0,6759505.0,1,1,0,47.8851,6.4556
16729,958194.0,6759505.0,1,1,1,47.8851,6.4556
226,210216.0,6774227.0,1,1,1,47.8852,-3.5606
6057,615968.0,6754485.0,0,1,0,47.8854,1.8757
3977,519698.0,6756676.0,1,1,0,47.8857,0.5872
16434,944506.0,6759071.0,1,1,0,47.8864,6.2724
14407,866155.0,6756433.0,1,1,1,47.8872,5.2235
202,198739.0,6775449.0,1,1,1,47.8875,-3.715
17794,1015437.0,6762587.0,1,1,0,47.8878,7.2226
6128,618332.0,6754780.0,1,1,1,47.8883,1.9072
872,336623.0,6765490.0,1,1,0,47.889,-1.8652
11747,753226.0,6754609.0,1,1,1,47.8897,3.7122
14607,875620.0,6756988.0,1,1,1,47.8898,5.3503
2380,425453.0,6760791.0,1,1,0,47.89,-0.675
4555,554146.0,6756240.0,1,1,0,47.8903,1.0482
4556,554146.0,6756240.0,1,0,0,47.8903,1.0482
132,175721.0,6777789.0,1,1,1,47.8905,-4.0246
1463,374240.0,6763460.0,1,1,1,47.8905,-1.3612
6469,630095.0,6754939.0,1,1,1,47.8911,2.0646
3418,489532.0,6758300.0,1,1,1,47.8913,0.1831
4711,561141.0,6756222.0,1,1,1,47.8917,1.1417
11378,730836.0,6754710.0,1,1,1,47.8921,3.4126
11184,721632.0,6754706.0,1,1,1,47.8924,3.2895
6087,616894.0,6755269.0,1,1,1,47.8925,1.8879
17497,994420.0,6762028.0,1,1,1,47.8925,6.9414
186,192564.0,6776567.0,1,1,1,47.8928,-3.7986
5762,603006.0,6755558.0,1,1,0,47.8932,1.702
5968,612403.0,6755434.0,1,1,1,47.8934,1.8278
17346,987359.0,6761796.0,1,1,1,47.8935,6.8468
11910,764646.0,6755211.0,1,0,0,47.8941,3.8651
329,232748.0,6773486.0,1,1,1,47.895,-3.2593
389,248409.0,6772262.0,1,1,1,47.895,-3.0491
165,184626.0,6777575.0,1,1,1,47.8956,-3.9056
781,327665.0,6766797.0,1,1,1,47.8957,-1.986
215,203001.0,6776060.0,1,1,1,47.8962,-3.6589
17082,976378.0,6761705.0,1,1,1,47.8975,6.7
17796,1015700.0,6763688.0,1,1,1,47.8975,7.2269
425,256181.0,6771959.0,1,1,1,47.8976,-2.9451
11938,766025.0,6755617.0,1,1,1,47.8976,3.8836
6406,628295.0,6755712.0,0,1,1,47.8979,2.0404
77,157616.0,6780309.0,1,1,1,47.8983,-4.2689
3206,477983.0,6759505.0,0,1,0,47.8983,0.0281
589,297180.0,6769174.0,1,1,1,47.8991,-2.3951
6049,615672.0,6756083.0,1,1,1,47.8997,1.8714
6121,618207.0,6756051.0,1,1,1,47.8997,1.9053
4404,544979.0,6757618.0,1,1,0,47.9006,0.9251
12067,771843.0,6756039.0,1,1,1,47.9008,3.9615
6101,617362.0,6756272.0,1,1,1,47.9016,1.894
4876,566071.0,6757225.0,1,1,1,47.9017,1.2074
11328,728483.0,6755791.0,1,1,1,47.9019,3.3812
458,266602.0,6771680.0,1,1,1,47.9021,-2.8057
3263,480819.0,6759851.0,1,1,0,47.9024,0.0658
6114,618003.0,6756382.0,1,1,1,47.9027,1.9025
379,245997.0,6773348.0,1,1,1,47.9031,-3.0824
6145,618919.0,6756442.0,1,1,1,47.9034,1.9148
176,188653.0,6778129.0,1,1,1,47.9037,-3.8526
6330,625408.0,6756395.0,1,1,1,47.9037,2.0016
6029,614896.0,6756572.0,1,1,1,47.904,1.8609
6118,618153.0,6756580.0,1,0,0,47.9045,1.9045
17534,995975.0,6763497.0,1,1,0,47.905,6.9631
4959,568957.0,6757585.0,1,1,1,47.9056,1.2459
9866,680429.0,6756161.0,1,1,0,47.9056,2.738
1426,372122.0,6765326.0,1,1,1,47.9063,-1.3909
450,264000.0,6772431.0,1,1,1,47.9071,-2.8412
6010,614107.0,6756939.0,1,1,1,47.9072,1.8503
11623,744266.0,6756497.0,1,1,1,47.9074,3.5925
6082,616705.0,6756943.0,1,1,1,47.9076,1.885
6462,629973.0,6756771.0,1,1,1,47.9076,2.0627
6123,618267.0,6756944.0,1,0,0,47.9078,1.906
17248,983514.0,6763224.0,1,1,1,47.9081,6.7964
14734,882254.0,6759249.0,1,1,1,47.9083,5.4399
6197,620575.0,6757014.0,1,1,1,47.9087,1.9368
6632,634445.0,6756848.0,1,1,0,47.9087,2.1225
148,178735.0,6779796.0,1,1,1,47.9109,-3.9868
1787,393757.0,6764709.0,1,1,1,47.9112,-1.1012
126,173396.0,6780325.0,1,1,1,47.9113,-4.0586
17790,1014865.0,6765225.0,1,1,0,47.9117,7.2168
4290,537366.0,6759097.0,1,1,0,47.9121,0.8227
4291,537366.0,6759097.0,1,1,1,47.9121,0.8227
4181,530762.0,6759297.0,1,1,1,47.9122,0.7342
4182,530762.0,6759297.0,1,0,0,47.9122,0.7342
2770,449762.0,6762200.0,1,1,1,47.9124,-0.3508
17821,1017745.0,6765465.0,1,1,0,47.9125,7.2555
