,x,y,2G,3G,4G,latitude,longitude
19198,960121.0,6646966.0,1,1,1,46.8722,6.4162
6056,602924.0,6642193.0,1,1,1,46.8729,1.7254
17813,914121.0,6645229.0,1,1,0,46.8729,5.8119
15680,848141.0,6643250.0,1,1,1,46.873,4.9452
18944,948946.0,6646593.0,1,1,1,46.8731,6.2694
17678,910140.0,6645253.0,1,1,0,46.8744,5.7596
1254,357401.0,6651380.0,1,1,0,46.8747,-1.5007
11851,708352.0,6641711.0,1,1,1,46.8755,3.1097
10923,684479.0,6641830.0,1,0,0,46.8765,2.7962
1529,373450.0,6650782.0,1,1,0,46.8774,-1.2899
16431,874057.0,6644539.0,1,1,1,46.8783,5.2858
984,346842.0,6652416.0,1,1,0,46.8785,-1.6399
10432,669127.0,6642139.0,1,1,1,46.8787,2.5946
1876,394844.0,6649875.0,1,1,1,46.8793,-1.0087
10931,684644.0,6642181.0,0,1,0,46.8796,2.7984
10333,667458.0,6642290.0,1,1,1,46.88,2.5727
16132,861333.0,6644403.0,1,1,0,46.8803,5.1187
7073,636247.0,6642807.0,1,1,1,46.8824,2.1628
2414,423244.0,6648902.0,1,1,1,46.8829,-0.6356
2962,454529.0,6647595.0,1,1,0,46.8834,-0.2244
846,334009.0,6653750.0,1,1,1,46.8836,-1.8091
14799,831466.0,6644054.0,1,1,1,46.8837,4.7265
3402,482052.0,6646673.0,1,1,1,46.8847,0.1372
14375,812632.0,6643825.0,1,1,0,46.8851,4.4792
17241,895622.0,6645998.0,1,1,1,46.8855,5.5694
674,311796.0,6655533.0,1,1,0,46.8871,-2.1017
5571,580635.0,6644202.0,1,1,1,46.8873,1.4323
6301,613571.0,6643666.0,1,1,1,46.8876,1.8649
12610,735194.0,6643263.0,1,1,1,46.8886,3.4622
19160,958144.0,6649055.0,1,1,1,46.8918,6.3915
3763,498106.0,6647032.0,1,1,0,46.8929,0.3478
17722,911490.0,6647685.0,1,1,1,46.8959,5.7785
6838,630196.0,6644432.0,1,1,0,46.8964,2.0831
4066,516121.0,6646850.0,1,1,1,46.8965,0.5844
17471,901630.0,6647450.0,1,1,1,46.8968,5.6489
811,331461.0,6655604.0,1,1,1,46.8988,-1.844
19091,955401.0,6649879.0,1,1,1,46.9002,6.356
14207,807757.0,6645436.0,1,1,1,46.9004,4.4156
2950,453917.0,6649543.0,1,1,0,46.9007,-0.2335
1952,400968.0,6652059.0,1,1,1,46.9017,-0.9298
1424,366972.0,6653958.0,1,1,1,46.9027,-1.3771
14582,822619.0,6645973.0,1,1,1,46.9027,4.6109
3992,511731.0,6647899.0,1,1,1,46.9047,0.5263
13043,757713.0,6645261.0,1,1,0,46.905,3.7582
3021,456827.0,6650015.0,1,1,1,46.906,-0.1955
725,320039.0,6657161.0,1,1,1,46.9064,-1.9951
14416,814078.0,6646333.0,1,1,0,46.9074,4.4988
651,307570.0,6658131.0,1,1,1,46.9079,-2.1594
19059,954029.0,6650688.0,0,1,0,46.908,6.3384
13470,775077.0,6645788.0,0,0,1,46.9081,3.9864
15022,838705.0,6646940.0,1,1,1,46.9082,4.8225
5357,574019.0,6646751.0,1,1,1,46.9091,1.3447
14867,833629.0,6646933.0,1,1,1,46.9092,4.7558
14355,811862.0,6646509.0,1,1,1,46.9094,4.4698
1616,378427.0,6654132.0,1,1,0,46.9099,-1.2269
18346,931049.0,6650281.0,1,1,0,46.9127,6.0365
15801,850957.0,6647767.0,1,1,1,46.913,4.9836
9701,657532.0,6646050.0,1,1,1,46.9133,2.442
13169,765275.0,6646382.0,1,1,1,46.9144,3.8577
19061,954154.0,6651494.0,1,1,1,46.9152,6.3405
10969,685835.0,6646206.0,1,1,1,46.9159,2.8139
12544,731921.0,6646332.0,1,1,0,46.9164,3.4194
12283,720551.0,6646294.0,1,1,1,46.9165,3.27
4689,550994.0,6648323.0,1,1,0,46.9185,1.0418
2029,406018.0,6653795.0,1,1,0,46.9196,-0.8647
15010,838427.0,6648361.0,0,0,1,46.9211,4.8192
2193,415285.0,6653641.0,1,1,1,46.9222,-0.7429
699,316398.0,6659333.0,1,1,1,46.9239,-2.0446
3509,488357.0,6651018.0,1,1,0,46.9258,0.218
11561,703373.0,6647411.0,1,1,1,46.9269,3.0443
4545,541694.0,6649562.0,1,1,0,46.9275,0.9192
13719,784907.0,6648147.0,1,1,0,46.9281,4.1159
10450,669877.0,6647736.0,1,1,1,46.9291,2.6041
1060,350497.0,6657895.0,1,1,0,46.9297,-1.5962
14392,813225.0,6648801.0,1,1,1,46.9298,4.4882
1841,392533.0,6655619.0,1,1,1,46.9299,-1.0429
18711,940291.0,6652649.0,1,1,0,46.9308,6.1591
12024,712069.0,6647897.0,1,1,1,46.9312,3.1586
13967,797989.0,6648704.0,1,1,1,46.9313,4.288
16162,862393.0,6650094.0,0,0,1,46.9313,5.1347
14087,802996.0,6649074.0,1,1,1,46.9339,4.3539
17945,918736.0,6652210.0,1,1,0,46.9342,5.8758
4124,519246.0,6650972.0,1,1,1,46.9345,0.6238
782,328000.0,6659879.0,1,1,1,46.9353,-1.8929
14674,826579.0,6649811.0,1,0,0,46.9365,4.664
910,340070.0,6659465.0,1,1,0,46.9382,-1.7342
1247,357127.0,6658523.0,1,1,0,46.9388,-1.5096
6621,623682.0,6649296.0,1,1,1,46.9395,1.9967
11357,697903.0,6648854.0,1,1,0,46.9399,2.9724
1820,391384.0,6656897.0,1,1,1,46.9409,-1.0588
645,306768.0,6661927.0,1,1,1,46.9416,-2.1731
5862,594430.0,6650057.0,1,1,0,46.9424,1.6121
16661,882998.0,6651926.0,1,1,1,46.9424,5.4061
7455,643247.0,6649438.0,1,1,1,46.9427,2.2539
4305,527241.0,6651736.0,1,1,1,46.9435,0.7285
5108,566108.0,6650783.0,1,1,1,46.9438,1.2396
1810,390728.0,6657302.0,1,1,0,46.9442,-1.0677
1543,374253.0,6658205.0,1,1,1,46.9445,-1.2846
15978,856228.0,6651526.0,1,1,0,46.9456,5.0542
11312,696512.0,6649515.0,1,1,1,46.9458,2.9541
18258,928940.0,6653971.0,1,1,0,46.9467,6.0107
12265,720110.0,6649716.0,1,1,1,46.9473,3.2644
1648,380442.0,6658365.0,1,1,0,46.9489,-1.2035
2506,427780.0,6656302.0,1,1,1,46.9514,-0.5805
3810,501326.0,6653531.0,1,1,1,46.9524,0.3872
13992,798922.0,6651060.0,1,1,0,46.9524,4.3007
14156,805929.0,6651232.0,1,1,0,46.9529,4.3929
12669,737988.0,6650578.0,1,1,0,46.9543,3.4995
13589,779285.0,6650998.0,1,1,0,46.9545,4.0426
12441,726678.0,6650593.0,1,1,0,46.955,3.3508
6900,631859.0,6650962.0,1,1,0,46.9554,2.104
15065,839542.0,6652208.0,1,1,1,46.9555,4.8351
14390,813141.0,6651696.0,1,1,0,46.9559,4.4878
6646,624623.0,6651184.0,1,1,1,46.9566,2.0088
17770,912857.0,6654527.0,1,1,1,46.957,5.7996
14769,830216.0,6652178.0,1,1,1,46.9571,4.7124
1757,386886.0,6659053.0,1,1,1,46.9582,-1.1193
2452,425111.0,6657230.0,1,1,1,46.9586,-0.6161
16333,869747.0,6653489.0,1,1,1,46.96,5.2326
16674,883475.0,6653985.0,1,1,1,46.9608,5.4132
18578,936938.0,6656129.0,1,1,1,46.9633,6.1169
4023,513541.0,6654622.0,1,1,1,46.9657,0.5473
4109,518309.0,6654530.0,1,1,1,46.9662,0.61
1998,404316.0,6659119.0,1,1,0,46.9667,-0.8904
5197,569067.0,6653261.0,1,1,1,46.9667,1.2778
19066,954409.0,6657357.0,1,0,0,46.9679,6.3471
13235,768131.0,6652435.0,1,1,0,46.9686,3.8961
14686,827320.0,6653394.0,1,1,1,46.9686,4.6747
18904,947023.0,6657168.0,1,1,0,46.969,6.2499
19203,960300.0,6657868.0,1,1,1,46.9702,6.4248
13441,774164.0,6652725.0,1,1,0,46.9706,3.9755
4690,551028.0,6654131.0,1,1,0,46.9708,1.0404
6062,603021.0,6653277.0,1,1,1,46.9727,1.7243
1354,362775.0,6661993.0,1,1,1,46.9728,-1.4381
14409,813709.0,6653605.0,1,1,1,46.973,4.4958
17954,919465.0,6656579.0,1,1,1,46.9733,5.8874
729,320817.0,6664576.0,1,1,1,46.9735,-1.991
3037,457830.0,6657558.0,1,1,0,46.9743,-0.1864
16852,890859.0,6655726.0,1,1,1,46.9744,5.511
612,301200.0,6665990.0,1,1,1,46.9748,-2.2497
17376,898467.0,6656116.0,1,1,1,46.9757,5.6112
1510,372350.0,6661825.0,1,1,1,46.9761,-1.3122
5853,593613.0,6653851.0,1,1,1,46.9764,1.6005
14006,799435.0,6653824.0,0,1,0,46.9772,4.3081
14889,834543.0,6654519.0,1,1,1,46.9773,4.77
3003,456008.0,6658027.0,1,1,1,46.9778,-0.2106
7134,637510.0,6653403.0,1,1,1,46.9779,2.1779
4887,559904.0,6654760.0,1,1,1,46.9783,1.1569
14400,813396.0,6654195.0,1,1,1,46.9783,4.4918
18756,941753.0,6657986.0,1,1,0,46.9783,6.1811
2712,438525.0,6658958.0,1,1,1,46.9796,-0.4409
1622,379121.0,6661891.0,1,1,1,46.98,-1.2233
18313,930243.0,6657745.0,1,1,1,46.9802,6.0297
13773,787180.0,6654035.0,1,1,0,46.9808,4.1469
4272,525923.0,6655968.0,1,1,1,46.9812,0.7096
9994,661643.0,6653581.0,1,1,1,46.9813,2.4954
13124,762355.0,6653784.0,1,1,0,46.9814,3.8203
1956,401237.0,6661133.0,0,1,0,46.9834,-0.9322
12062,713181.0,6653951.0,1,1,1,46.9856,3.1734
11762,706668.0,6654024.0,1,1,1,46.9864,3.0877
1246,357030.0,6663841.0,1,1,0,46.9865,-1.5149
11923,709961.0,6654066.0,0,1,0,46.9867,3.1311
12097,714306.0,6654073.0,1,1,1,46.9867,3.1882
3326,478088.0,6658183.0,1,1,1,46.9869,0.0796
4497,538595.0,6656362.0,1,1,0,46.9879,0.8761
12018,711875.0,6654262.0,1,1,1,46.9885,3.1562
7438,642985.0,6654581.0,1,1,1,46.989,2.2498
14457,815756.0,6655499.0,1,1,1,46.9897,4.5232
14352,811732.0,6655614.0,1,1,0,46.9914,4.4703
12026,712153.0,6654647.0,1,1,0,46.9919,3.1599
16186,863454.0,6656888.0,1,1,1,46.9922,5.151
6149,606846.0,6655494.0,1,1,1,46.9932,1.7742
2199,415397.0,6661618.0,1,1,0,46.994,-0.7464
18198,927265.0,6659201.0,1,1,0,46.9943,5.9913
11978,711074.0,6654979.0,1,1,1,46.9949,3.1457
14295,809895.0,6656048.0,1,1,0,46.9956,4.4462
6994,634270.0,6655509.0,1,1,1,46.9966,2.135
10995,686661.0,6655313.0,1,1,0,46.9979,2.8245
1932,400018.0,6663032.0,1,1,0,47.0,-0.9495
2915,452248.0,6660675.0,1,1,1,47.0002,-0.2614
12027,712199.0,6655593.0,1,1,1,47.0004,3.1605
12367,723868.0,6655659.0,1,1,0,47.0007,3.3141
2047,406957.0,6662918.0,1,1,1,47.002,-0.8582
1067,350810.0,6665953.0,1,1,0,47.0023,-1.5982
6701,626483.0,6656319.0,1,1,0,47.003,2.0324
12568,732923.0,6655952.0,1,1,1,47.003,3.4333
835,333292.0,6667166.0,1,1,0,47.0038,-1.8293
14182,806775.0,6656954.0,1,1,1,47.0043,4.4054
3827,502157.0,6659324.0,1,1,0,47.0048,0.3956
7206,639066.0,6656464.0,1,1,0,47.0056,2.198
1663,381591.0,6664654.0,1,1,1,47.006,-1.1928
16811,889567.0,6659291.0,1,1,0,47.0069,5.4955
620,302723.0,6669596.0,1,1,1,47.0081,-2.2329
11961,710643.0,6656591.0,1,1,1,47.0095,3.1401
9287,654301.0,6656805.0,1,1,1,47.0099,2.3985
603,300011.0,6670133.0,1,1,0,47.0113,-2.269
2416,423322.0,6663215.0,1,1,0,47.0117,-0.6432
15049,839225.0,6658716.0,1,1,1,47.0141,4.8329
11739,706332.0,6657188.0,1,1,1,47.0149,3.0834
968,345621.0,6668013.0,1,0,0,47.018,-1.668
12092,714041.0,6657551.0,1,1,1,47.018,3.1848
19302,965709.0,6663465.0,1,1,0,47.0184,6.4991
1839,392509.0,6665486.0,1,1,1,47.0186,-1.0498
3719,496117.0,6661060.0,1,1,0,47.0186,0.3154
13242,768346.0,6658004.0,1,1,0,47.0188,3.8998
3339,478629.0,6661740.0,1,1,1,47.0191,0.085
11127,690750.0,6657746.0,1,1,0,47.0199,2.8782
5555,579997.0,6658991.0,1,1,0,47.0203,1.42
15190,841650.0,6659465.0,1,1,1,47.0204,4.865
16520,877345.0,6660418.0,1,1,1,47.0204,5.3351
18734,941185.0,6662794.0,1,1,0,47.0217,6.1762
590,297498.0,6671698.0,0,1,0,47.0238,-2.3033
2326,419657.0,6664755.0,1,1,1,47.024,-0.6924
15073,839680.0,6660035.0,1,1,1,47.0259,4.8393
13701,784338.0,6659019.0,1,1,0,47.0261,4.1105
13768,787072.0,6659069.0,1,1,1,47.0262,4.1465
1124,352915.0,6668537.0,1,1,1,47.0266,-1.5725
1950,400915.0,6666100.0,1,1,1,47.028,-0.9397
16060,859066.0,6660752.0,1,1,1,47.028,5.0947
14640,825017.0,6659996.0,1,1,1,47.0285,4.6462
18927,948183.0,6663969.0,1,1,0,47.0297,6.2689
17432,900249.0,6662250.0,1,1,1,47.0304,5.6373
14859,833390.0,6660411.0,1,1,0,47.0306,4.7566
4748,554152.0,6660879.0,1,1,1,47.0322,1.0793
11321,696771.0,6659112.0,1,1,0,47.0322,2.9575
15153,841167.0,6660873.0,1,1,1,47.0331,4.8591
17559,905189.0,6662777.0,1,1,1,47.0336,5.7025
15026,838772.0,6661035.0,1,1,1,47.0351,4.8276
17787,913407.0,6663271.0,1,1,1,47.0355,5.8109
4086,517421.0,6662260.0,1,1,1,47.0356,0.5953
19183,959035.0,6665160.0,1,1,0,47.0363,6.4123
12160,716244.0,6659638.0,1,1,1,47.0368,3.2139
10571,673183.0,6659706.0,1,1,1,47.0371,2.6468
19486,974578.0,6665948.0,1,1,1,47.0372,6.6173
19367,968946.0,6665706.0,1,1,1,47.0373,6.543
1777,388467.0,6667796.0,1,1,1,47.0375,-1.1045
2159,413646.0,6666537.0,1,1,0,47.0375,-0.7725
19324,966883.0,6665828.0,1,1,1,47.0392,6.516
16290,867574.0,6662301.0,1,1,1,47.0399,5.2072
11369,698150.0,6660070.0,1,1,1,47.0409,2.9756
3886,505564.0,6663318.0,1,1,1,47.0417,0.4388
14460,815855.0,6661332.0,1,1,0,47.0422,4.526
7583,644389.0,6660500.0,1,1,0,47.0424,2.2676
2017,405466.0,6667616.0,0,1,0,47.0436,-0.8808
1991,403946.0,6667723.0,1,1,1,47.0439,-0.9009
11818,707670.0,6660422.0,1,1,1,47.044,3.101
4611,546200.0,6662414.0,1,1,0,47.0442,0.9741
16659,882903.0,6663232.0,1,1,1,47.0442,5.4094
18052,923095.0,6664625.0,1,1,0,47.0445,5.9391
15916,854261.0,6662540.0,1,1,1,47.0452,5.032
8040,648049.0,6660788.0,1,1,1,47.0453,2.3157
16868,891201.0,6663709.0,1,1,1,47.0462,5.5188
1889,395626.0,6668537.0,1,1,1,47.0475,-1.0109
4400,533183.0,6663139.0,1,1,1,47.0476,0.8024
15710,848791.0,6662661.0,1,1,1,47.0476,4.9601
2078,408699.0,6667912.0,1,1,1,47.0477,-0.8385
2795,444016.0,6666323.0,1,1,0,47.0479,-0.3728
917,340905.0,6671749.0,1,1,1,47.0491,-1.7329
1670,381969.0,6669532.0,1,1,0,47.05,-1.1912
12500,729828.0,6661175.0,1,1,0,47.0501,3.3929
18209,927519.0,6665677.0,1,1,0,47.0525,5.9978
9655,657034.0,6661603.0,1,1,1,47.0533,2.434
19648,981437.0,6668066.0,1,1,1,47.0533,6.7088
14121,804413.0,6662450.0,1,1,1,47.0541,4.3755
746,323357.0,6673420.0,1,1,0,47.0544,-1.965
1960,401396.0,6669056.0,1,1,1,47.0548,-0.9353
2022,405600.0,6668912.0,1,1,0,47.0553,-0.8799
2048,406961.0,6668880.0,1,1,1,47.0557,-0.862
2041,406669.0,6668982.0,0,1,0,47.0564,-0.8659
15005,838386.0,6663420.0,1,1,1,47.0566,4.8233
19581,979269.0,6668324.0,1,1,1,47.0566,6.6804
1477,369787.0,6670933.0,1,1,1,47.0567,-1.3525
12873,747389.0,6662100.0,1,1,1,47.0575,3.6243
3051,459030.0,6666928.0,1,1,1,47.059,-0.1755
9551,656195.0,6662245.0,1,1,1,47.059,2.4229
13120,762056.0,6662420.0,1,1,1,47.0591,3.8176
4794,556275.0,6663854.0,1,1,1,47.0594,1.1063
9204,653814.0,6662330.0,1,1,1,47.0596,2.3915
6246,611455.0,6662919.0,1,1,1,47.0606,1.8334
15527,845376.0,6664079.0,1,1,1,47.0611,4.9155
12385,724370.0,6662440.0,1,1,0,47.0618,3.3211
14886,834474.0,6664013.0,1,1,1,47.0628,4.7719
14076,802483.0,6663406.0,1,1,1,47.063,4.3503
16398,872638.0,6665015.0,1,1,0,47.063,5.2749
2065,407849.0,6669794.0,1,1,1,47.0643,-0.8509
1999,404342.0,6670031.0,1,1,1,47.0648,-0.8972
2013,405235.0,6669994.0,1,1,0,47.0649,-0.8854
19034,952959.0,6668112.0,1,1,0,47.0652,6.334
11840,708179.0,6662877.0,1,1,1,47.0661,3.1078
1278,358233.0,6672646.0,1,1,0,47.0663,-1.5057
2891,451076.0,6668159.0,1,1,1,47.0671,-0.2809
1987,403485.0,6670334.0,1,1,1,47.0672,-0.9087
2031,406211.0,6670226.0,1,1,0,47.0674,-0.8727
2085,409295.0,6670067.0,1,1,0,47.0674,-0.832
13326,770920.0,6663507.0,1,1,1,47.068,3.9345
1530,373458.0,6672003.0,1,1,0,47.0681,-1.3049
16734,886060.0,6666024.0,1,1,1,47.0685,5.4521
18784,942501.0,6668214.0,1,1,1,47.07,6.1964
13012,756310.0,6663598.0,1,1,0,47.0702,3.742
8946,652500.0,6663655.0,1,1,1,47.0714,2.3741
5381,574444.0,6664874.0,1,1,1,47.0723,1.3453
9408,655099.0,6663853.0,1,1,1,47.0734,2.4083
2977,455016.0,6668735.0,1,1,1,47.0738,-0.2294
5113,566204.0,6665261.0,1,1,0,47.0742,1.2366
19595,979738.0,6670329.0,1,1,1,47.0744,6.6878
13648,781665.0,6664432.0,1,1,1,47.0751,4.0763
9563,656259.0,6664040.0,1,1,0,47.0752,2.4236
5827,592572.0,6664947.0,1,1,1,47.0761,1.5842
2045,406934.0,6671171.0,1,1,1,47.0762,-0.8638
9288,654303.0,6664209.0,1,1,1,47.0766,2.3978
6738,627507.0,6664666.0,1,1,1,47.0783,2.0446
2088,409479.0,6671288.0,0,1,0,47.0784,-0.8304
13915,795035.0,6664988.0,1,1,0,47.0784,4.2526
9323,654502.0,6664469.0,1,1,1,47.0789,2.4004
14117,804130.0,6665351.0,1,1,1,47.0803,4.3725
4525,540275.0,6666585.0,1,1,0,47.0804,0.8946
13819,789907.0,6665142.0,1,1,0,47.0805,4.185
16821,890052.0,6667584.0,1,1,1,47.0814,5.5053
3753,497565.0,6668054.0,1,1,1,47.0819,0.3314
9024,652858.0,6664934.0,1,1,1,47.083,2.3786
18419,932644.0,6669296.0,1,1,0,47.0832,6.0671
722,319501.0,6676895.0,1,1,1,47.0834,-2.0186
9160,653599.0,6664980.0,1,1,1,47.0835,2.3884
9534,656055.0,6664961.0,1,1,1,47.0835,2.4208
19638,981173.0,6671462.0,1,1,0,47.084,6.7074
11875,708817.0,6664874.0,1,1,1,47.0841,3.1162
9260,654100.0,6665080.0,1,1,1,47.0844,2.395
12144,715613.0,6664957.0,1,1,1,47.0847,3.2058
16685,884079.0,6667800.0,1,1,1,47.085,5.4267
9247,654032.0,6665207.0,1,0,0,47.0855,2.3941
1989,403627.0,6672375.0,1,1,0,47.0856,-0.9081
14485,817465.0,6666186.0,1,1,1,47.0856,4.5484
19495,974891.0,6671400.0,1,1,1,47.0861,6.6247
7549,644124.0,6665380.0,1,1,1,47.0863,2.2635
14857,833365.0,6666678.0,1,1,1,47.087,4.7581
16771,887689.0,6668204.0,1,1,1,47.0876,5.4744
1437,367694.0,6674545.0,1,1,0,47.0881,-1.3826
18571,936607.0,6669989.0,1,1,0,47.0881,6.1197
3243,472822.0,6669642.0,1,1,1,47.0882,0.0047
16082,859697.0,6667469.0,1,1,1,47.0883,5.1053
1566,375829.0,6674681.0,1,1,0,47.0934,-1.2756
9316,654476.0,6666164.0,1,1,0,47.0942,2.3998
4130,519446.0,6668783.0,1,1,1,47.0948,0.6193
1892,395861.0,6673988.0,1,1,1,47.0966,-1.0114
9711,657664.0,6666432.0,1,1,1,47.0968,2.4418
9475,655593.0,6666465.0,1,1,1,47.097,2.4145
16796,888695.0,6669334.0,1,1,1,47.0975,5.4882
8302,649487.0,6666598.0,1,1,1,47.0977,2.334
9057,652972.0,6666606.0,1,1,1,47.098,2.38
1691,382621.0,6674987.0,1,1,0,47.0994,-1.1864
19552,978083.0,6673066.0,1,1,1,47.0997,6.6677
14887,834504.0,6668129.0,1,1,0,47.0998,4.7735
18983,950494.0,6671930.0,1,1,1,47.1005,6.3037
14819,832199.0,6668196.0,1,1,1,47.1009,4.7432
9932,660811.0,6666892.0,1,1,1,47.1011,2.4833
1535,373820.0,6675674.0,1,1,0,47.1013,-1.3028
14116,804099.0,6667729.0,1,1,1,47.1017,4.3726
17966,919759.0,6670986.0,1,1,1,47.1028,5.8982
1098,351940.0,6677112.0,1,1,0,47.1032,-1.5919
18568,936428.0,6671727.0,1,1,1,47.1038,6.1182
16385,871779.0,6669644.0,1,1,1,47.1049,5.2654
11179,692027.0,6667500.0,1,1,1,47.1077,2.8949
2153,413186.0,6674434.0,1,1,1,47.1083,-0.7836
692,314817.0,6679983.0,1,1,0,47.1085,-2.0828
16805,889190.0,6670739.0,1,1,1,47.11,5.4953
13539,777399.0,6668397.0,1,1,0,47.1113,4.0207
2798,444060.0,6673492.0,1,1,1,47.1124,-0.3763
9387,654973.0,6668196.0,1,1,1,47.1125,2.4062
918,341155.0,6678827.0,1,1,0,47.1128,-1.7352
671,311175.0,6680707.0,1,1,1,47.1129,-2.1314
4785,555836.0,6669934.0,1,1,0,47.114,1.0986
1303,359537.0,6677897.0,1,1,0,47.1141,-1.4925
1775,388326.0,6676318.0,1,1,0,47.1141,-1.1122
15192,841672.0,6669987.0,1,1,0,47.1151,4.8686
2333,419892.0,6674970.0,1,1,1,47.116,-0.6956
1916,398283.0,6676035.0,1,1,1,47.1161,-0.9809
17946,918794.0,6672673.0,1,1,1,47.1183,5.8863
11815,707650.0,6668706.0,1,1,1,47.1186,3.1009
4640,547795.0,6670649.0,1,1,1,47.1187,0.9923
16556,879259.0,6671494.0,1,1,1,47.1196,5.3647
1025,349173.0,6679244.0,1,1,1,47.1209,-1.63
13879,792588.0,6669728.0,1,1,0,47.1214,4.2213
1849,392948.0,6677011.0,1,1,0,47.1224,-1.0518
681,312568.0,6681710.0,1,1,1,47.1227,-2.1139
3888,505584.0,6672364.0,1,1,1,47.1231,0.4351
12491,729217.0,6669479.0,1,1,0,47.1249,3.3854
5133,566814.0,6670909.0,1,1,0,47.1251,1.243
13620,780432.0,6670064.0,0,0,1,47.126,4.061
3107,462149.0,6674308.0,1,1,1,47.1265,-0.1383
14095,803350.0,6670533.0,1,1,1,47.127,4.3634
1135,353182.0,6679733.0,1,1,1,47.1274,-1.5776
19454,972762.0,6675983.0,1,1,1,47.1282,6.5994
10737,678307.0,6669878.0,1,1,1,47.1288,2.7138
787,329069.0,6681564.0,0,1,1,47.1308,-1.8965
8038,648048.0,6670284.0,1,1,1,47.1308,2.3146
15144,841054.0,6671761.0,1,1,0,47.1312,4.861
15692,848260.0,6672052.0,1,1,1,47.1322,4.9561
3249,473177.0,6674546.0,1,1,0,47.1325,0.0069
18039,922630.0,6674430.0,1,1,0,47.1329,5.9378
4401,533198.0,6672661.0,1,1,1,47.1333,0.7991
19318,966644.0,6676312.0,1,1,1,47.1336,6.519
635,305398.0,6683549.0,1,1,1,47.135,-2.2098
6630,624094.0,6671107.0,1,1,1,47.1359,1.9985
15570,846057.0,6672427.0,1,1,1,47.1361,4.9272
16316,868795.0,6673042.0,1,1,1,47.1362,5.2273
16818,889915.0,6673677.0,1,1,1,47.1362,5.5061
11208,693123.0,6670679.0,1,1,1,47.1363,2.9093
1262,357613.0,6680478.0,0,1,1,47.1364,-1.5198
9620,656715.0,6670884.0,1,1,1,47.1368,2.4289
17587,906772.0,6674330.0,1,1,1,47.1371,5.7286
3553,490075.0,6674486.0,1,1,1,47.1375,0.2297
4067,516127.0,6673706.0,1,1,1,47.1382,0.5736
1249,357236.0,6680749.0,0,1,0,47.1386,-1.5249
16675,883535.0,6673755.0,1,1,1,47.1387,5.422
16018,857350.0,6673025.0,1,1,1,47.1389,5.0763
2428,423858.0,6677415.0,1,1,1,47.1396,-0.6448
5593,581572.0,6672230.0,1,1,1,47.1398,1.4373
19447,972673.0,6677274.0,1,1,1,47.1398,6.599
10224,665303.0,6671206.0,1,1,1,47.1402,2.5422
2011,405114.0,6678496.0,1,1,1,47.1413,-0.8925
14331,811052.0,6672276.0,1,1,1,47.1415,4.4654
881,337791.0,6682467.0,1,1,0,47.1437,-1.7824
1701,383309.0,6679906.0,1,1,0,47.144,-1.1808
10993,686615.0,6671557.0,1,1,1,47.1442,2.8234
769,326989.0,6683234.0,1,1,1,47.1446,-1.9253
2608,432841.0,6677553.0,1,1,0,47.1446,-0.5265
4666,549527.0,6673521.0,1,1,1,47.1449,1.0142
8533,650590.0,6671834.0,1,1,1,47.1449,2.348
17668,909695.0,6675337.0,1,1,1,47.1452,5.7676
12668,737960.0,6671861.0,1,1,1,47.1459,3.5009
4943,561545.0,6673374.0,0,0,1,47.1462,1.1728
19241,962363.0,6677523.0,1,1,0,47.1462,6.4632
1600,377748.0,6680491.0,1,1,1,47.1465,-1.2545
14657,825798.0,6673120.0,1,1,1,47.1465,4.6602
17236,895510.0,6674997.0,1,1,1,47.1465,5.5804
13171,765426.0,6672169.0,1,1,0,47.1466,3.8634
19153,957955.0,6677392.0,1,1,1,47.1467,6.405
6302,613664.0,6672544.0,1,1,1,47.1476,1.8606
7289,640757.0,6672217.0,1,1,1,47.1476,2.2182
2216,416180.0,6678669.0,1,1,1,47.1477,-0.7468
12467,728056.0,6672080.0,1,1,0,47.1484,3.3702
18548,935886.0,6676663.0,1,1,0,47.1484,6.1137
14053,801665.0,6672956.0,1,1,1,47.1491,4.3417
17514,903411.0,6675583.0,1,1,1,47.1494,5.6849
650,307549.0,6685077.0,1,1,1,47.15,-2.1828
3367,479867.0,6676330.0,1,1,0,47.1508,0.0942
19056,953817.0,6677872.0,1,1,1,47.1526,6.3508
1441,367816.0,6681781.0,1,1,0,47.1532,-1.3863
13918,795223.0,6673310.0,1,1,0,47.1532,4.2568
4665,549453.0,6674571.0,0,0,1,47.1544,1.0129
1830,391889.0,6680675.0,1,1,1,47.1549,-1.0683
5983,600121.0,6673586.0,1,1,0,47.155,1.6817
990,347223.0,6683223.0,1,1,1,47.1556,-1.6587
1091,351647.0,6683120.0,1,1,1,47.157,-1.6004
13877,792550.0,6673683.0,1,1,0,47.157,4.2216
741,322721.0,6684886.0,0,0,1,47.1571,-1.9829
12258,719777.0,6673011.0,1,1,1,47.1571,3.261
1104,352162.0,6683157.0,1,1,1,47.1576,-1.5936
1236,356402.0,6682908.0,1,1,1,47.1576,-1.5376
5807,591108.0,6674031.0,1,1,1,47.1576,1.5627
15202,841766.0,6674852.0,1,1,0,47.1588,4.8714
11227,693624.0,6673246.0,1,1,1,47.1595,2.9158
19779,987088.0,6680156.0,1,1,0,47.1596,6.7908
13786,788084.0,6673954.0,1,1,0,47.16,4.1627
4138,519787.0,6676050.0,1,1,0,47.1603,0.6209
