cluster,x,y,2G,3G,4G,latitude,longitude
277.0,275736.0,6789323.0,0,1,1,48.0664,-2.7008
277.0,275816.0,6773471.0,0,1,1,47.9242,-2.6844
297.0,276092.0,6835512.0,0,1,1,48.4811,-2.7411
298.0,276146.0,6825787.0,0,1,0,48.3939,-2.7308
298.0,276608.0,6837938.0,0,1,1,48.5032,-2.7365
298.0,277551.0,6836835.0,0,1,0,48.4939,-2.7227
256.0,278092.0,6734968.0,0,1,1,47.58,-2.6174
256.0,278583.0,6764317.0,0,1,1,47.8438,-2.6388
256.0,280506.0,6728953.0,0,1,0,47.5275,-2.5797
298.0,281323.0,6828105.0,0,1,1,48.418,-2.6633
256.0,281344.0,6750296.0,0,1,1,47.7197,-2.5887
256.0,282203.0,6758963.0,0,1,0,47.798,-2.5854
298.0,282275.0,6835343.0,0,1,1,48.4836,-2.6575
256.0,282353.0,6744420.0,0,1,0,47.6675,-2.5697
277.0,282952.0,6812520.0,0,1,1,48.2792,-2.6264
235.0,283430.0,6702139.0,0,1,1,47.2886,-2.5161
256.0,284245.0,6747679.0,0,1,1,47.698,-2.5476
235.0,284930.0,6712406.0,0,1,1,47.3817,-2.5058
277.0,285218.0,6777297.0,0,1,1,47.9645,-2.5625
277.0,285271.0,6791596.0,0,1,0,48.0929,-2.5753
235.0,285637.0,6701218.0,0,1,1,47.2817,-2.4861
235.0,286074.0,6708703.0,0,1,1,47.3492,-2.4872
277.0,286198.0,6775526.0,0,1,1,47.9492,-2.5477
277.0,286434.0,6817062.0,0,1,1,48.3222,-2.5839
256.0,286611.0,6764683.0,0,1,0,47.8522,-2.532
256.0,286689.0,6714228.0,0,1,1,47.3992,-2.4842
298.0,287708.0,6834060.0,0,1,1,48.4756,-2.5829
256.0,288203.0,6723552.0,0,1,1,47.4838,-2.4727
235.0,288663.0,6699924.0,0,1,1,47.2719,-2.445
256.0,288987.0,6761215.0,0,1,1,47.8225,-2.4971
277.0,289209.0,6814550.0,0,1,1,48.3014,-2.5442
277.0,289535.0,6774262.0,0,1,1,47.94,-2.5019
256.0,289918.0,6755239.0,0,1,1,47.7694,-2.4792
277.0,290400.0,6787655.0,0,1,0,48.0608,-2.5029
298.0,290606.0,6846092.0,0,1,0,48.5854,-2.5553
235.0,290753.0,6706695.0,0,1,0,47.334,-2.4236
214.0,291051.0,6638437.0,0,1,1,46.7211,-2.3583
235.0,291491.0,6700694.0,0,1,1,47.2806,-2.4084
235.0,291990.0,6705272.0,0,1,1,47.322,-2.4059
277.0,292082.0,6771434.0,0,1,0,47.9162,-2.4653
235.0,292518.0,6700849.0,0,1,1,47.2826,-2.395
277.0,293012.0,6802736.0,0,1,0,48.1978,-2.4819
277.0,293613.0,6796245.0,0,1,0,48.1399,-2.4678
235.0,293649.0,6702088.0,0,1,0,47.2944,-2.3811
298.0,293853.0,6831229.0,0,1,1,48.454,-2.4973
256.0,293951.0,6729196.0,0,1,1,47.5381,-2.4017
235.0,294360.0,6703203.0,0,1,0,47.3049,-2.3728
277.0,294619.0,6807614.0,0,1,0,48.2426,-2.4649
256.0,294815.0,6764333.0,0,1,1,47.8541,-2.4223
235.0,295649.0,6701096.0,0,1,1,47.2868,-2.3539
235.0,296243.0,6698697.0,0,1,1,47.2656,-2.3439
256.0,296404.0,6758597.0,0,1,1,47.8036,-2.3958
277.0,296471.0,6773462.0,0,1,1,47.9371,-2.4085
256.0,296644.0,6722222.0,0,1,1,47.4771,-2.3597
235.0,296801.0,6697637.0,0,1,0,47.2564,-2.3356
256.0,296936.0,6733019.0,0,1,1,47.5743,-2.3655
235.0,297528.0,6703699.0,0,1,0,47.3113,-2.3314
277.0,297629.0,6771108.0,0,1,1,47.9167,-2.3909
277.0,298115.0,6790501.0,0,1,0,48.0911,-2.4022
298.0,298199.0,6826897.0,0,1,0,48.4179,-2.4347
256.0,298668.0,6737478.0,0,1,1,47.6154,-2.3466
298.0,298685.0,6850070.0,0,1,1,48.6261,-2.4497
256.0,299199.0,6719433.0,0,1,1,47.4536,-2.3233
235.0,299404.0,6698451.0,0,1,1,47.2653,-2.3019
277.0,299548.0,6820750.0,0,1,0,48.3635,-2.4108
235.0,299996.0,6670147.0,0,1,1,47.0114,-2.2692
298.0,300039.0,6839047.0,0,1,1,48.528,-2.4211
235.0,300669.0,6696618.0,0,1,1,47.2496,-2.2836
235.0,301667.0,6697772.0,0,1,1,47.2605,-2.2715
235.0,301726.0,6665797.0,0,1,0,46.9733,-2.2426
256.0,301896.0,6753867.0,0,1,0,47.7645,-2.3184
235.0,302571.0,6697796.0,0,1,1,47.2613,-2.2596
235.0,302631.0,6700165.0,0,1,1,47.2826,-2.2609
235.0,303904.0,6698726.0,0,1,1,47.2705,-2.2428
235.0,304157.0,6697968.0,0,1,1,47.2638,-2.2388
256.0,304282.0,6738654.0,0,1,1,47.6293,-2.273
236.0,304356.0,6697238.0,0,1,0,47.2574,-2.2355
277.0,304393.0,6779304.0,0,1,0,47.9944,-2.3079
236.0,304531.0,6699680.0,0,1,0,47.2794,-2.2354
236.0,304740.0,6697686.0,0,1,1,47.2616,-2.2309
277.0,304808.0,6822442.0,0,1,1,48.3819,-2.3415
236.0,304859.0,6698638.0,0,1,1,47.2702,-2.2301
236.0,305399.0,6683550.0,0,1,1,47.135,-2.2098
236.0,305736.0,6698867.0,0,1,1,47.2728,-2.2187
236.0,305861.0,6699619.0,0,1,1,47.2796,-2.2177
256.0,306334.0,6760615.0,0,1,1,47.8278,-2.2653
236.0,306552.0,6701909.0,0,1,0,47.3006,-2.2106
236.0,306568.0,6699210.0,0,1,1,47.2764,-2.2081
277.0,306707.0,6801831.0,0,1,1,48.1981,-2.2972
236.0,306767.0,6661940.0,0,1,1,46.9417,-2.1732
277.0,307075.0,6773581.0,0,1,1,47.9446,-2.2669
277.0,307283.0,6790038.0,0,1,0,48.0925,-2.2789
236.0,307563.0,6685101.0,0,1,1,47.1502,-2.1827
236.0,308227.0,6701441.0,0,1,0,47.2974,-2.1881
236.0,308449.0,6709586.0,0,1,1,47.3707,-2.1923
236.0,308802.0,6703954.0,0,1,0,47.3203,-2.1827
277.0,309828.0,6814276.0,0,1,1,48.3117,-2.2665
236.0,309894.0,6688691.0,0,1,1,47.1839,-2.1551
298.0,311070.0,6845621.0,0,1,0,48.5938,-2.278
278.0,311434.0,6782290.0,0,1,1,48.0254,-2.2164
215.0,311796.0,6655534.0,0,1,1,46.8871,-2.1017
68.0,312355.0,6263874.0,0,1,1,43.3683,-1.783
257.0,312410.0,6738258.0,0,1,1,47.6306,-2.1647
236.0,312568.0,6681718.0,0,1,1,47.1228,-2.1139
278.0,312574.0,6795441.0,0,1,1,48.1442,-2.2128
236.0,312732.0,6704324.0,0,1,1,47.326,-2.1311
257.0,313052.0,6728255.0,0,1,1,47.5411,-2.1475
68.0,313248.0,6264348.0,0,1,1,43.373,-1.7724
299.0,313882.0,6836504.0,0,1,1,48.5136,-2.2318
68.0,314074.0,6261700.0,0,1,1,43.3497,-1.7603
215.0,314460.0,6644435.0,0,1,1,46.7889,-2.0575
68.0,315058.0,6263208.0,0,1,1,43.3638,-1.7493
278.0,315201.0,6800153.0,0,1,1,48.1881,-2.1817
68.0,315207.0,6260271.0,0,1,1,43.3375,-1.7453
257.0,315873.0,6757580.0,0,1,1,47.8062,-2.1354
236.0,316215.0,6710763.0,0,1,1,47.3858,-2.0906
236.0,316454.0,6659358.0,0,1,1,46.9241,-2.0439
69.0,316838.0,6260306.0,0,1,1,43.3387,-1.7252
236.0,316882.0,6702802.0,0,1,1,47.3147,-2.075
236.0,317180.0,6706267.0,0,1,1,47.346,-2.074
257.0,317502.0,6760686.0,0,1,1,47.835,-2.1164
299.0,317661.0,6826940.0,0,1,1,48.43,-2.1722
215.0,317845.0,6639614.0,0,1,1,46.7475,-2.0092
257.0,317958.0,6740987.0,0,1,1,47.6583,-2.0933
278.0,318544.0,6768102.0,0,1,1,47.9022,-2.1089
278.0,318827.0,6812600.0,0,1,1,48.3019,-2.1439
236.0,318908.0,6690899.0,0,1,1,47.2089,-2.0381
278.0,319292.0,6776150.0,0,1,0,47.9749,-2.1059
257.0,319743.0,6742232.0,0,1,0,47.6706,-2.0707
69.0,319977.0,6261651.0,0,1,1,43.3525,-1.6876
257.0,320184.0,6753832.0,0,1,1,47.775,-2.0747
236.0,320463.0,6688724.0,0,1,1,47.1903,-2.0158
236.0,320811.0,6664588.0,0,1,0,46.9736,-1.9911
69.0,321078.0,6264398.0,0,1,1,43.3777,-1.676
278.0,321377.0,6794163.0,0,1,0,48.1379,-2.0935
257.0,321560.0,6734261.0,0,1,1,47.6,-2.0397
236.0,321672.0,6707634.0,0,1,1,47.3609,-2.0157
278.0,321955.0,6781251.0,0,1,1,48.0223,-2.0746
257.0,321995.0,6725640.0,0,1,1,47.5228,-2.0266
215.0,322409.0,6634417.0,0,1,0,46.7034,-1.9453
257.0,322812.0,6717708.0,0,1,0,47.452,-2.0091
236.0,323053.0,6679614.0,0,1,0,47.1099,-1.9741
90.0,323057.0,6266006.0,0,1,1,43.3932,-1.6529
236.0,323337.0,6673377.0,0,1,0,47.054,-1.9652
278.0,323434.0,6821303.0,0,1,1,48.3828,-2.0894
69.0,323906.0,6256610.0,0,1,1,43.3093,-1.6356
278.0,323965.0,6811358.0,0,1,0,48.2938,-2.0737
69.0,323976.0,6259706.0,0,1,0,43.3371,-1.637
257.0,324763.0,6739252.0,0,1,1,47.6467,-2.0014
278.0,324917.0,6791974.0,0,1,1,48.1203,-2.0442
215.0,325173.0,6633018.0,0,1,1,46.6924,-1.908
90.0,325192.0,6265771.0,0,1,1,43.3922,-1.6264
299.0,325347.0,6827754.0,0,1,1,48.4418,-2.0693
299.0,325807.0,6829525.0,0,1,1,48.458,-2.0646
299.0,327085.0,6848170.0,0,1,1,48.6261,-2.0635
299.0,327303.0,6842091.0,0,1,1,48.5716,-2.0553
299.0,327303.0,6849445.0,0,1,1,48.6376,-2.0616
299.0,327618.0,6847026.0,0,1,1,48.6161,-2.0553
278.0,327654.0,6766809.0,0,1,1,47.8958,-1.9861
236.0,327655.0,6709016.0,0,1,1,47.3767,-1.9378
215.0,327760.0,6644274.0,0,1,1,46.795,-1.8834
90.0,327765.0,6269121.0,0,1,1,43.4237,-1.5971
